transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,780,16.84,47.08,0.5,900,0.649493670886076
1,1820,16.32,48.08,0.5,1040,0.667625
2,3070,15.68,49.03,0.5,1250,0.7997040000000001
3,4500,15.68,49.16,0.5,1430,0.9252657342657341
4,6000,15.79,48.72,0.5,1500,0.9717
5,7470,15.73,48.85,0.5,1470,0.9425714285714285
6,8970,15.54,49.34,0.5,1500,0.9420533333333335
7,10590,15.38,49.63,0.5,1620,1.0153395061728399
8,12240,15.24,49.91,0.5,1650,1.0022484848484847
9,14000,15.36,49.74,0.5,1760,1.067125
10,15840,15.12,50.33,0.5,1840,1.0623804347826087
11,17800,15.03,50.36,0.5,1960,1.128015306122449
12,19820,15.1,50.37,0.5,2020,1.1023762376237625
13,21900,14.86,50.61,0.5,2080,1.1152259615384619
14,23960,14.95,50.36,0.5,2060,1.0608058252427182
15,26170,19.67,39.0,0.5,2210,1.0772760180995475
16,28610,22.11,34.89,0.5,2440,1.1561844262295085
17,31300,24.02,32.53,0.5,2690,1.45671375464684
18,33900,23.68,31.62,0.5,2600,1.7187884615384614
19,36320,24.1,31.03,0.5,2420,1.7341528925619836
20,38580,22.34,33.24,0.5,2260,1.8153318584070792
21,40700,21.81,34.29,0.5,2120,1.754995283018868
22,42570,22.44,31.41,0.5,1870,1.5673155080213905
23,44350,22.52,30.55,0.5,1780,1.497061797752809
24,46140,22.82,29.89,0.5,1790,1.5058882681564247
25,47860,22.78,29.23,0.5,1720,1.3933953488372097
26,49610,22.65,28.55,0.5,1750,1.4054000000000002
27,51280,22.82,28.63,0.5,1670,1.2799820359281437
28,53020,23.0,27.81,0.5,1740,1.3116379310344828
29,54690,23.14,27.78,0.5,1670,1.2289640718562873
30,56420,22.99,28.27,0.5,1730,1.2536127167630058
31,58160,23.2,27.9,0.5,1740,1.2330172413793106
32,60060,23.04,27.75,0.5,1900,1.319968421052632
33,61970,21.34,30.35,0.5,1910,1.31569109947644
34,64010,20.93,30.92,0.5,2040,1.3974558823529413
35,66010,20.68,31.02,0.5,2000,1.3694600000000001
36,68140,20.04,31.43,0.5,2130,1.454896713615024
37,70320,19.99,31.68,0.5,2180,1.4885733944954125
38,72450,19.75,32.16,0.5,2130,1.464084507042254
39,74610,19.13,32.67,0.5,2160,1.4979305555555555
40,76780,18.85,32.87,0.5,2170,1.5067419354838711
41,78910,18.52,33.08,0.5,2130,1.4773098591549298
42,81170,18.37,33.33,0.5,2260,1.5875442477876103
43,83370,18.07,33.27,0.5,2200,1.5564863636363633
44,85530,18.29,32.85,0.5,2160,1.541111111111111
45,87730,18.11,32.6,0.5,2200,1.5706136363636363
46,89950,18.04,32.47,0.5,2220,1.5827252252252257
47,92180,17.62,32.65,0.5,2230,1.5886681614349771
48,94290,17.13,33.06,0.5,2110,1.5049383886255925
49,96270,16.75,33.21,0.5,1980,1.4140555555555556
50,98220,16.47,33.24,0.5,1950,1.3932871794871795
51,100010,16.46,33.6,0.5,1790,1.2808547486033517
52,101640,16.17,33.64,0.5,1630,1.1681963190184048
53,103260,16.05,34.15,0.5,1620,1.160858024691358
54,104800,16.16,33.96,0.5,1540,1.0981493506493505
55,106390,16.26,34.33,0.5,1590,1.125251572327044
56,108040,16.52,34.13,0.5,1650,1.1655030303030305
57,109680,16.68,34.13,0.5,1640,1.1258841463414633
58,111260,16.76,34.47,0.5,1580,1.0854810126582277
59,112820,22.02,26.93,0.5,1560,1.0574871794871794
60,114350,23.24,25.95,0.5,1530,1.0370065359477125
61,115730,24.44,24.89,0.5,1380,0.987463768115942
62,117160,25.13,24.29,0.5,1430,1.0554825174825173
63,118510,25.71,23.41,0.5,1350,0.9978888888888892
64,119920,25.42,23.79,0.5,1410,1.1749929078014185
65,121220,25.54,24.17,0.5,1300,1.0904615384615384
66,122460,26.02,23.78,0.5,1240,1.044782258064516
67,123650,26.3,23.74,0.5,1190,1.0465546218487398
68,124690,26.33,23.93,0.5,1040,0.9171442307692308
69,125640,26.47,23.78,0.5,950,0.8395157894736844
70,126570,26.69,23.77,0.5,930,0.8372473118279569
71,127540,26.38,24.36,0.5,970,0.8763092783505155
72,128410,26.24,24.78,0.5,870,0.7872413793103449
73,129210,26.16,24.92,0.5,800,0.7251625
74,130090,26.04,25.09,0.5,880,0.7887954545454545
75,130980,26.01,25.31,0.5,890,0.7957303370786517
76,131830,26.04,25.31,0.5,850,0.7607294117647059
77,132660,26.25,25.09,0.5,830,0.7436626506024098
78,133480,26.49,24.9,0.5,820,0.7244024390243904
79,134300,26.47,25.43,0.5,820,0.718451219512195
80,135140,26.43,26.1,0.5,840,0.734892857142857
81,136080,26.34,26.57,0.5,940,0.8217340425531917
82,137040,26.2,26.97,0.5,960,0.82975
83,137980,26.12,27.29,0.5,940,0.8023297872340428
84,138840,26.1,27.29,0.5,860,0.7356744186046512
85,139760,26.19,27.26,0.5,920,0.785358695652174
86,140760,26.22,27.29,0.5,1000,0.8411
87,141820,27.06,26.36,0.5,1060,0.882245283018868
88,142760,27.49,25.95,0.5,940,0.7841382978723406
89,143790,26.66,27.03,0.5,1030,0.8578058252427186
90,144860,26.81,27.08,0.5,1070,0.8696168224299066
91,146000,27.38,26.52,0.5,1140,0.9248508771929824
92,147260,27.35,26.77,0.5,1260,1.0207301587301587
93,148450,26.95,27.11,0.5,1190,0.9543865546218487
