transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,680,19.41,40.7,0.65,900,0.7128115942028985
1,1560,19.34,41.04,0.65,880,0.566625
2,2550,19.19,41.29,0.64,990,0.6357272727272729
3,3680,19.06,41.2,0.64,1130,0.7237433628318585
4,4990,18.9,41.26,0.64,1310,0.8372824427480916
5,6280,18.75,41.22,0.64,1290,0.8253488372093023
6,7610,18.68,41.34,0.64,1330,0.8433007518796991
7,8990,18.53,41.38,0.64,1380,0.8685
8,10430,18.42,41.29,0.64,1440,0.9059583333333334
9,11920,18.28,41.35,0.64,1490,0.9084161073825503
10,13430,18.68,40.72,0.64,1510,0.9178013245033114
11,15050,18.18,41.62,0.64,1620,0.952283950617284
12,16700,18.34,40.97,0.64,1650,0.953030303030303
13,18430,17.88,42.05,0.64,1730,0.9760867052023121
14,20290,18.0,41.5,0.64,1860,1.0174462365591397
15,22200,17.82,41.85,0.64,1910,1.0039633507853403
16,24300,18.0,41.53,0.64,2100,1.062757142857143
17,26490,21.15,35.84,0.64,2190,1.0529771689497716
18,28820,22.33,34.76,0.64,2330,1.1105236051502145
19,31310,23.6,33.0,0.64,2490,1.3526706827309234
20,33730,23.38,33.26,0.64,2420,1.5963801652892562
21,35920,24.08,32.13,0.64,2190,1.5131963470319632
22,37950,23.18,33.7,0.64,2030,1.6392413793103449
23,39770,22.72,33.85,0.64,1820,1.487604395604396
24,41450,22.61,33.35,0.64,1680,1.431345238095238
25,43040,22.83,32.42,0.64,1590,1.3565157232704401
26,44580,23.08,31.58,0.64,1540,1.2996753246753248
27,46070,23.21,31.34,0.64,1490,1.2578187919463086
28,47540,23.11,30.96,0.64,1470,1.198027210884354
29,49050,23.14,30.58,0.64,1510,1.2166887417218544
30,50560,23.32,30.11,0.64,1510,1.2013112582781456
31,52150,22.87,30.54,0.64,1590,1.2011320754716983
32,53850,22.68,30.47,0.64,1700,1.2820117647058824
33,55730,22.6,30.82,0.64,1880,1.3607287234042553
34,57680,22.42,30.18,0.64,1950,1.404620512820513
35,59680,22.27,30.12,0.64,2000,1.38779
36,61810,21.57,31.37,0.64,2130,1.4569436619718312
37,63950,21.2,31.67,0.64,2140,1.4431588785046734
38,66130,20.78,31.96,0.64,2180,1.4702155963302754
39,68370,21.2,31.74,0.64,2240,1.5086830357142857
40,70710,21.06,31.31,0.64,2340,1.5969529914529916
41,72960,20.88,31.22,0.64,2250,1.536395555555556
42,75360,20.75,30.96,0.64,2400,1.6370666666666664
43,77650,20.61,30.98,0.64,2290,1.5861790393013104
44,79940,20.42,31.03,0.64,2290,1.6000960698689954
45,82200,20.25,30.89,0.64,2260,1.590712389380531
46,84420,20.14,30.62,0.64,2220,1.5614324324324327
47,86620,20.05,30.54,0.64,2200,1.5507954545454548
48,88870,19.93,30.54,0.64,2250,1.60252
49,91110,19.81,30.27,0.64,2240,1.5967544642857145
50,93350,19.59,30.08,0.64,2240,1.5966071428571431
51,95710,19.23,30.11,0.64,2360,1.6818093220338985
52,98020,18.98,30.0,0.64,2310,1.6481082251082246
53,100370,18.81,30.05,0.64,2350,1.674668085106383
54,102670,18.64,30.12,0.64,2300,1.6183695652173913
55,104830,18.51,30.22,0.64,2160,1.514425925925926
56,107010,18.59,30.32,0.64,2180,1.513651376146789
57,109340,18.68,30.55,0.64,2330,1.5964334763948498
58,111520,18.75,30.89,0.64,2180,1.4922110091743122
59,113520,23.07,25.67,0.64,2000,1.3502799999999997
60,115630,23.97,25.55,0.64,2110,1.4611090047393365
61,117610,24.45,25.6,0.64,1980,1.4333333333333333
62,119460,24.7,25.27,0.64,1850,1.4461999999999995
63,121280,24.6,25.5,0.64,1820,1.4962472527472526
64,122890,24.05,26.49,0.64,1610,1.3619627329192545
65,124430,23.7,27.41,0.63,1540,1.3331558441558442
66,125890,23.78,27.61,0.63,1460,1.2637191780821917
67,127120,22.91,30.31,0.63,1230,1.0937967479674797
68,128250,22.31,31.37,0.63,1130,1.0062123893805308
69,129370,22.03,32.26,0.63,1120,0.996625
70,130580,21.89,32.6,0.63,1210,1.0651322314049587
71,131800,21.56,32.49,0.63,1220,1.0735327868852458
72,133090,23.11,30.0,0.63,1290,1.1327441860465117
73,134190,23.84,29.29,0.63,1100,0.9468636363636364
74,135390,23.93,29.85,0.63,1200,1.0318916666666667
75,136710,23.59,30.91,0.63,1320,1.1342045454545453
76,138020,23.78,30.89,0.63,1310,1.0997251908396948
77,139340,24.27,30.39,0.62,1320,1.1078636363636363
78,140680,24.56,29.93,0.62,1340,1.1142910447761192
79,141940,24.28,30.58,0.62,1260,1.0331349206349203
80,143250,24.37,30.82,0.62,1310,1.0731832061068705
81,144460,23.78,31.72,0.62,1210,0.9852148760330579
82,145810,22.67,33.66,0.62,1350,1.0927925925925925
83,147140,22.77,33.95,0.62,1330,1.0769548872180452
84,148440,23.44,32.9,0.62,1300,1.0303538461538462
85,149850,23.52,32.66,0.62,1410,1.1125390070921986
86,151390,23.38,32.83,0.62,1540,1.2094610389610387
87,152790,22.34,34.54,0.62,1400,1.090392857142857
88,154120,22.23,34.54,0.62,1330,1.0366691729323307
89,155530,22.12,35.06,0.62,1410,1.098645390070922
90,156890,22.02,35.42,0.62,1360,1.060705882352941
91,158240,21.88,35.35,0.62,1350,1.0528296296296298
92,159580,21.84,34.85,0.62,1340,1.044776119402985
93,160830,21.82,34.69,0.62,1250,0.9754719999999998
94,162050,21.83,34.46,0.62,1220,0.9528770491803279
95,163380,21.73,34.54,0.62,1330,1.0373308270676693
96,164750,21.7,34.36,0.62,1370,1.0675109489051096
97,166210,21.51,34.75,0.62,1460,1.1459383561643837
98,167540,21.46,34.6,0.62,1330,1.0499473684210527
99,168800,21.33,34.74,0.62,1260,0.9959365079365078
100,170160,21.16,34.97,0.62,1360,1.0738823529411765
101,171450,21.04,35.16,0.62,1290,1.0195426356589148
102,172690,20.87,35.37,0.62,1240,0.9802096774193547
103,173590,20.76,35.44,0.62,900,0.7241222222222223
104,174740,20.6,35.7,0.62,1150,0.9217391304347826
105,175990,20.43,35.81,0.62,1250,1.0005760000000001
106,177290,20.22,36.17,0.61,1300,1.0395846153846153
107,178480,19.96,36.61,0.61,1190,0.9529411764705882
108,179870,19.75,36.75,0.61,1390,1.1108345323741007
109,181150,19.62,36.76,0.61,1280,1.024390625
110,182370,19.49,36.94,0.6,1220,0.9769754098360657
111,183620,19.37,36.93,0.6,1250,1.0003760000000002
112,184830,19.27,37.04,0.6,1210,0.9687685950413224
113,186050,19.17,37.11,0.6,1220,0.976860655737705
114,187220,19.06,37.04,0.6,1170,0.9373162393162392
115,188510,18.93,37.22,0.6,1290,1.0195658914728682
116,189680,18.83,37.3,0.6,1170,0.9257777777777776
117,190930,18.74,37.42,0.6,1250,0.9849199999999997
118,192200,18.73,37.29,0.6,1270,0.9908110236220471
119,193340,18.73,37.44,0.6,1140,0.8915438596491227
120,194590,18.73,37.62,0.6,1250,0.9724400000000001
121,195790,18.71,37.59,0.6,1200,0.9254083333333333
122,197060,18.7,37.6,0.6,1270,0.9781338582677167
123,198240,19.75,36.0,0.6,1180,0.900677966101695
124,199340,22.42,31.7,0.6,1100,0.8273
125,200690,23.09,30.87,0.6,1350,1.0124000000000002
126,201950,23.56,30.5,0.6,1260,0.958015873015873
127,203220,23.14,31.11,0.59,1270,0.9781811023622047
128,204460,23.28,30.78,0.59,1240,0.9558306451612905
129,205530,23.8,30.55,0.59,1070,0.8550654205607479
130,206680,23.87,30.47,0.59,1150,0.9444086956521738
131,207690,23.94,30.31,0.59,1010,0.830970297029703
