transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,870,18.77,42.0,0.51,900,0.5918068181818181
1,1760,18.67,42.25,0.51,890,0.573247191011236
2,2740,18.53,42.51,0.51,980,0.6291122448979591
3,3800,18.4,42.57,0.51,1060,0.6777924528301887
4,4950,18.28,42.36,0.51,1150,0.7341652173913045
5,6020,18.17,42.09,0.51,1070,0.6872897196261681
6,7150,18.09,42.05,0.51,1130,0.7252477876106195
7,8270,18.01,42.19,0.5,1120,0.705482142857143
8,9450,17.9,42.36,0.5,1180,0.7402796610169492
9,10700,17.8,42.48,0.5,1250,0.78628
10,12020,17.7,42.45,0.5,1320,0.8045530303030303
11,13300,17.91,42.25,0.5,1280,0.778484375
12,14550,17.66,42.62,0.5,1250,0.75108
13,15810,17.45,43.05,0.5,1260,0.7306111111111111
14,17240,17.55,42.92,0.5,1430,0.8266643356643357
15,18680,17.3,43.13,0.5,1440,0.7984375
16,20130,17.38,42.74,0.5,1450,0.7929862068965519
17,21610,17.25,43.22,0.5,1480,0.8102162162162163
18,23090,17.18,43.43,0.5,1480,0.7534662162162161
19,24680,17.24,42.96,0.49,1590,0.8047924528301886
20,26380,20.22,37.16,0.49,1700,0.8126176470588233
21,28180,21.43,35.67,0.49,1800,0.8568444444444444
22,30070,22.33,34.44,0.49,1890,1.016989417989418
23,31940,23.14,33.36,0.49,1870,1.0184866310160425
24,33870,23.52,32.1,0.49,1930,1.3141036269430053
25,35600,24.18,31.17,0.49,1730,1.196543352601156
26,37080,23.45,32.37,0.49,1480,1.1861621621621623
27,38310,22.63,32.77,0.49,1230,1.006040650406504
28,39410,22.08,33.07,0.49,1100,0.8987909090909092
29,40410,21.7,34.33,0.49,1000,0.8586199999999998
30,41320,21.66,33.91,0.49,910,0.7858681318681319
31,42250,22.1,32.16,0.49,930,0.7988709677419357
32,43190,22.04,32.14,0.49,940,0.8087553191489362
33,44150,22.36,30.84,0.49,960,0.8175208333333335
34,45210,22.26,31.28,0.49,1060,0.8993584905660377
35,46400,22.6,30.04,0.49,1190,1.0048319327731088
36,47540,22.42,29.98,0.49,1140,0.9249824561403507
37,48680,22.64,29.39,0.49,1140,0.9216052631578949
38,49810,22.59,28.9,0.49,1130,0.9151238938053098
39,51080,22.72,28.9,0.49,1270,0.9757952755905512
40,52340,22.78,28.4,0.49,1260,0.953174603174603
41,53640,22.54,28.54,0.49,1300,0.9825153846153845
42,55010,22.82,28.09,0.49,1370,0.9980875912408758
43,56490,22.59,29.19,0.49,1480,1.074445945945946
44,58080,22.66,28.47,0.49,1590,1.1285220125786162
45,59680,22.57,28.53,0.49,1600,1.111025
46,61440,21.17,30.99,0.49,1760,1.2095113636363637
47,63280,20.83,31.24,0.49,1840,1.2362989130434783
48,65100,20.56,31.38,0.49,1820,1.22528021978022
49,66880,20.67,31.94,0.49,1780,1.200983146067416
50,68730,20.7,32.14,0.49,1850,1.2529621621621623
51,70580,20.53,31.94,0.49,1850,1.2642
52,72260,20.37,31.94,0.49,1680,1.1505654761904762
53,73880,20.32,31.77,0.49,1620,1.1098703703703705
54,75580,20.16,31.75,0.49,1700,1.1662470588235294
55,77250,20.03,31.88,0.49,1670,1.1604371257485033
56,78970,19.91,31.77,0.49,1720,1.1924593023255814
57,80630,19.75,31.67,0.49,1660,1.1704156626506024
58,82260,19.63,31.67,0.49,1630,1.1525030674846624
59,83830,19.51,31.74,0.49,1570,1.1101974522292992
60,85420,19.48,31.47,0.49,1590,1.1219559748427674
61,87010,19.41,31.26,0.49,1590,1.1302767295597484
62,88730,19.26,31.36,0.49,1720,1.2278430232558142
63,90430,19.18,31.3,0.49,1700,1.2155117647058824
64,92000,19.13,31.03,0.49,1570,1.1236050955414012
65,93630,18.9,31.0,0.49,1630,1.1649386503067485
66,95300,18.69,31.02,0.49,1670,1.1911736526946108
67,97020,18.5,30.84,0.49,1720,1.2254302325581394
68,98750,18.35,30.82,0.49,1730,1.234971098265896
