transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,200,19.32,40.77,0.58,900,1.0145238095238096
1,1040,19.2,40.74,0.58,840,0.5405
2,2080,19.07,40.7,0.58,1040,0.6667500000000001
3,3230,18.93,40.63,0.58,1150,0.7361217391304348
4,4610,18.75,40.7,0.58,1380,0.8807608695652173
5,6030,18.6,40.86,0.58,1420,0.906042253521127
6,7420,18.47,41.0,0.58,1390,0.882913669064748
7,8940,18.33,41.23,0.58,1520,0.9532499999999999
8,10500,18.21,41.31,0.58,1560,0.9774358974358972
9,12080,18.06,41.51,0.58,1580,0.9588734177215188
10,13660,18.07,41.64,0.58,1580,0.9578291139240507
11,15330,17.83,41.88,0.58,1670,0.9709520958083834
12,17100,17.75,42.04,0.57,1770,1.017039548022599
13,18790,17.53,42.27,0.57,1690,0.9349112426035502
14,20490,17.51,42.38,0.57,1700,0.9250882352941177
15,22220,17.42,42.52,0.57,1730,0.9014219653179192
16,24090,17.41,42.62,0.57,1870,0.9439358288770053
17,25970,20.95,35.6,0.57,1880,0.9132340425531914
18,28030,22.56,33.49,0.57,2060,0.976883495145631
19,30240,23.89,31.48,0.57,2210,1.1816334841628962
20,32390,24.44,31.62,0.57,2150,1.1701302325581397
21,34480,25.37,29.83,0.57,2090,1.4459377990430624
22,36370,25.04,30.38,0.57,1890,1.3852539682539682
23,38040,23.92,32.09,0.57,1670,1.3490119760479042
24,39540,23.79,31.78,0.57,1500,1.2132466666666666
25,40910,23.71,31.42,0.57,1370,1.1666715328467152
26,42180,24.03,30.38,0.57,1270,1.0849291338582678
27,43330,24.1,29.87,0.57,1150,0.9814347826086959
28,44560,24.21,29.07,0.57,1230,1.0404634146341463
29,45740,24.36,28.96,0.57,1180,1.0011779661016946
30,46950,24.46,28.62,0.57,1210,1.012396694214876
31,48070,24.42,28.27,0.57,1120,0.9063214285714285
32,49140,24.42,27.95,0.57,1070,0.8668971962616823
33,50340,24.51,27.61,0.57,1200,0.9692749999999998
34,51470,24.33,27.97,0.57,1130,0.8592389380530976
35,52660,24.32,27.6,0.57,1190,0.9026134453781514
36,53870,24.08,27.73,0.57,1210,0.9171074380165292
37,55260,24.19,27.99,0.57,1390,1.0099856115107915
38,56690,23.74,28.77,0.57,1430,1.0371048951048951
39,58170,23.5,28.99,0.57,1480,1.0456756756756755
40,59830,23.28,29.07,0.57,1660,1.1549096385542168
41,61560,22.09,30.01,0.57,1730,1.189398843930636
42,63370,21.86,30.37,0.57,1810,1.2199392265193372
43,65220,21.4,30.76,0.57,1850,1.2462864864864864
44,66990,21.54,30.46,0.57,1770,1.1937853107344634
45,68760,21.39,30.52,0.57,1770,1.2022881355932202
46,70500,21.17,30.54,0.57,1740,1.1941609195402298
47,72230,21.05,30.6,0.57,1730,1.1864739884393067
48,73870,20.89,30.65,0.57,1640,1.124189024390244
49,75630,20.77,30.44,0.57,1760,1.2056193181818182
50,77350,20.61,30.21,0.57,1720,1.1962325581395348
51,79060,20.53,30.36,0.57,1710,1.1917602339181286
52,80780,20.41,30.3,0.57,1720,1.2156337209302326
53,82550,20.3,30.28,0.57,1770,1.2500338983050847
54,84200,20.16,30.14,0.57,1650,1.1644060606060607
55,85600,20.1,30.13,0.57,1400,0.9896428571428574
56,86950,20.03,29.99,0.57,1350,0.9641629629629629
57,88150,19.97,30.0,0.57,1200,0.8650166666666665
58,89160,19.89,30.04,0.57,1010,0.729138613861386
59,90260,19.83,30.0,0.57,1100,0.7940545454545456
60,91200,19.79,29.85,0.57,940,0.679904255319149
61,92050,19.71,29.95,0.57,850,0.6157999999999999
62,92870,19.56,29.87,0.57,820,0.5945487804878049
63,93660,19.44,29.84,0.57,790,0.5735316455696203
64,94350,19.36,29.82,0.57,690,0.5017971014492753
65,94920,19.29,29.76,0.57,570,0.41638596491228064
66,95470,19.22,29.73,0.57,550,0.4016181818181818
67,95980,19.18,29.76,0.57,510,0.3731568627450981
68,96380,19.12,29.72,0.57,400,0.294575
69,96670,19.11,29.68,0.57,290,0.21568965517241384
70,96820,19.07,29.65,0.56,150,0.11513333333333334
71,97050,19.05,29.65,0.56,230,0.17252173913043478
72,97220,19.05,29.61,0.56,170,0.12947058823529414
73,97430,19.02,29.68,0.56,210,0.15823809523809526
74,97680,19.0,29.67,0.56,250,0.18692
75,97910,18.99,29.61,0.56,230,0.17256521739130434
76,98160,18.94,29.67,0.56,250,0.18696000000000002
77,98390,18.94,29.61,0.56,230,0.17260869565217393
78,98470,18.94,29.58,0.56,80,0.06475
79,98530,18.93,29.61,0.56,60,0.05033333333333334
80,98600,18.93,29.64,0.56,70,0.057571428571428586
81,98660,18.93,29.59,0.56,60,0.05033333333333334
82,98720,18.92,29.57,0.56,60,0.05033333333333334
83,98780,18.91,29.61,0.56,60,0.05033333333333334
84,98840,18.91,29.56,0.56,60,0.05033333333333334
85,98900,18.9,29.57,0.56,60,0.05033333333333334
86,98960,18.89,29.61,0.56,60,0.05033333333333334
87,99020,18.89,29.57,0.56,60,0.05033333333333334
88,99080,18.88,29.54,0.56,60,0.05033333333333334
89,99140,18.87,29.59,0.56,60,0.05033333333333334
90,99200,18.85,29.64,0.56,60,0.05033333333333334
91,99260,18.85,29.63,0.56,60,0.05033333333333334
92,99330,18.85,29.61,0.56,70,0.057571428571428586
93,99390,18.85,29.58,0.56,60,0.05033333333333334
94,99450,18.85,29.54,0.56,60,0.05033333333333334
95,99510,18.85,29.58,0.56,60,0.05033333333333334
96,99570,18.84,29.57,0.56,60,0.05033333333333334
97,99630,18.83,29.54,0.56,60,0.05033333333333334
98,99690,18.82,29.56,0.56,60,0.05033333333333334
99,99750,18.83,29.6,0.56,60,0.05033333333333334
100,99810,18.83,29.64,0.56,60,0.05033333333333334
101,99870,18.83,29.68,0.56,60,0.05033333333333334
102,99930,18.82,29.66,0.56,60,0.05033333333333334
103,99990,18.81,29.64,0.56,60,0.05033333333333334
104,100050,18.8,29.62,0.56,60,0.05033333333333334
105,100110,18.79,29.61,0.56,60,0.05033333333333334
106,100200,18.78,29.55,0.56,90,0.07200000000000001
107,100360,18.77,29.6,0.56,160,0.1223125
108,100420,18.76,29.58,0.56,60,0.05033333333333334
109,100480,18.75,29.59,0.56,60,0.05033333333333334
110,100540,18.75,29.61,0.56,60,0.05033333333333334
111,100600,18.74,29.65,0.56,60,0.05033333333333334
112,100660,18.73,29.65,0.56,60,0.05033333333333334
113,100720,18.72,29.66,0.56,60,0.05033333333333334
114,100780,18.71,29.69,0.56,60,0.05033333333333334
115,100840,18.7,29.69,0.56,60,0.049666666666666665
116,100900,18.7,29.58,0.56,60,0.049666666666666665
117,100960,18.7,29.62,0.56,60,0.049666666666666665
118,101020,18.7,29.66,0.56,60,0.049666666666666665
119,101080,18.7,29.68,0.56,60,0.049666666666666665
120,101140,18.7,29.68,0.56,60,0.049666666666666665
121,101200,18.7,29.68,0.56,60,0.049666666666666665
122,101260,18.69,29.67,0.56,60,0.049666666666666665
123,101320,18.68,29.68,0.56,60,0.049666666666666665
124,101380,18.68,29.7,0.56,60,0.049666666666666665
125,101440,18.68,29.68,0.56,60,0.049666666666666665
126,101500,18.68,29.63,0.56,60,0.049666666666666665
127,101560,18.68,29.65,0.56,60,0.049666666666666665
128,101620,18.66,29.65,0.56,60,0.049666666666666665
129,101680,18.66,29.66,0.56,60,0.049666666666666665
130,101740,18.66,29.61,0.56,60,0.049666666666666665
131,101800,18.66,29.66,0.56,60,0.049666666666666665
132,101860,18.64,29.63,0.56,60,0.049666666666666665
133,101920,18.64,29.71,0.56,60,0.049666666666666665
134,101980,18.62,29.68,0.56,60,0.049666666666666665
135,102040,18.6,29.68,0.56,60,0.049666666666666665
136,102100,18.59,29.69,0.56,60,0.049666666666666665
137,102160,18.58,29.72,0.56,60,0.049666666666666665
138,102220,18.59,29.71,0.56,60,0.049666666666666665
139,102280,18.59,29.68,0.56,60,0.049666666666666665
140,102340,18.59,29.68,0.56,60,0.049666666666666665
141,102400,18.59,29.68,0.56,60,0.049666666666666665
142,102460,18.59,29.65,0.56,60,0.049666666666666665
143,102520,18.58,29.63,0.56,60,0.049666666666666665
144,102580,18.58,29.63,0.56,60,0.049666666666666665
145,102640,18.57,29.63,0.56,60,0.049666666666666665
146,102700,18.56,29.63,0.56,60,0.049666666666666665
147,102760,18.57,29.68,0.56,60,0.049666666666666665
148,102820,18.56,29.63,0.56,60,0.049666666666666665
149,102880,18.54,29.69,0.56,60,0.049666666666666665
150,102940,18.53,29.71,0.56,60,0.049666666666666665
151,103000,18.52,29.73,0.56,60,0.049666666666666665
152,103060,18.51,29.74,0.56,60,0.049666666666666665
153,103120,18.49,29.76,0.56,60,0.049666666666666665
154,103180,18.5,29.68,0.56,60,0.049666666666666665
155,103240,18.49,29.69,0.56,60,0.049666666666666665
156,103300,18.48,29.74,0.56,60,0.049666666666666665
157,103360,18.47,29.79,0.56,60,0.049666666666666665
158,103420,18.47,29.77,0.56,60,0.049666666666666665
159,103480,18.47,29.72,0.56,60,0.049666666666666665
160,103540,18.48,29.76,0.56,60,0.049666666666666665
161,103600,18.47,29.69,0.56,60,0.049666666666666665
162,103660,18.46,29.75,0.56,60,0.049666666666666665
163,103720,18.45,29.76,0.56,60,0.049666666666666665
164,103830,18.46,29.76,0.56,110,0.08518181818181818
165,103890,18.46,29.74,0.56,60,0.049666666666666665
166,103950,18.47,29.72,0.56,60,0.049666666666666665
167,104010,18.47,29.76,0.56,60,0.049666666666666665
168,104110,18.44,29.76,0.56,100,0.0781
169,104170,18.42,29.76,0.56,60,0.049666666666666665
170,104230,18.41,29.81,0.56,60,0.049666666666666665
171,104290,18.4,29.83,0.56,60,0.049666666666666665
172,104350,18.39,29.83,0.56,60,0.049666666666666665
173,104410,18.39,29.91,0.56,60,0.04933333333333333
174,104470,18.4,29.86,0.56,60,0.049
175,104530,18.4,29.79,0.56,60,0.049
176,104590,18.39,29.8,0.56,60,0.049
177,104650,18.38,29.81,0.56,60,0.049
178,104710,18.38,29.86,0.56,60,0.049
179,104770,18.37,29.9,0.56,60,0.049
180,104830,18.36,29.9,0.56,60,0.049
181,104890,18.36,29.9,0.56,60,0.049
182,104950,18.37,29.88,0.55,60,0.049
183,105010,18.36,29.81,0.55,60,0.049
184,105070,18.36,29.91,0.55,60,0.049
