transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,770,19.7,41.34,0.54,900,0.6550641025641026
1,1770,19.6,41.44,0.54,1000,0.64214
2,2990,19.4,41.6,0.54,1220,0.780967213114754
3,4290,19.21,41.45,0.54,1300,0.8315461538461539
4,5640,19.09,41.46,0.54,1350,0.862837037037037
5,7090,18.96,41.53,0.54,1450,0.925951724137931
6,8540,18.83,41.58,0.54,1450,0.9119103448275863
7,10020,18.66,42.02,0.54,1480,0.9303851351351351
8,11550,18.58,42.01,0.54,1530,0.9384444444444443
9,13110,18.48,42.17,0.54,1560,0.9485320512820514
10,14680,18.4,42.32,0.54,1570,0.9396178343949044
11,16310,18.24,42.43,0.54,1630,0.9425337423312882
12,18050,18.09,42.61,0.54,1740,1.0007298850574713
13,19730,18.1,42.4,0.54,1680,0.9186369047619047
14,21470,17.97,42.67,0.54,1740,0.9500459770114945
15,23070,17.88,42.86,0.54,1600,0.81204375
16,24780,17.85,42.8,0.54,1710,0.866233918128655
17,26630,21.37,36.53,0.54,1850,0.8836216216216216
18,28560,22.49,35.59,0.54,1930,0.917860103626943
19,30540,23.48,34.05,0.53,1980,1.077050505050505
20,32560,24.05,33.73,0.53,2020,1.1479257425742575
21,34530,24.3,33.16,0.53,1970,1.3671472081218272
22,36310,24.77,32.65,0.53,1780,1.303792134831461
23,37840,24.26,33.18,0.53,1530,1.2441437908496733
24,39200,23.18,34.64,0.53,1360,1.1089117647058822
25,40360,22.94,34.68,0.53,1160,0.9901982758620691
26,41480,22.93,33.88,0.53,1120,0.9619285714285716
27,42490,23.27,33.01,0.53,1010,0.8672871287128712
28,43580,23.25,33.03,0.53,1090,0.9291467889908256
29,44680,23.38,32.12,0.53,1100,0.9336999999999998
30,45760,23.54,31.95,0.53,1080,0.9174259259259259
31,46930,23.54,31.75,0.53,1170,0.9832307692307692
32,48030,23.54,31.34,0.53,1100,0.8921181818181818
33,49080,23.51,31.13,0.53,1050,0.851752380952381
34,50280,23.6,31.12,0.53,1200,0.9711666666666667
35,51360,23.63,30.86,0.53,1080,0.8234074074074074
36,52440,23.53,30.58,0.53,1080,0.8223611111111112
37,53630,23.38,30.59,0.53,1190,0.9032941176470589
38,54900,23.46,30.84,0.53,1270,0.9291102362204724
39,56190,23.27,31.34,0.53,1290,0.9403100775193799
40,57520,23.16,31.32,0.53,1330,0.968187969924812
41,58980,22.77,31.71,0.53,1460,1.0179178082191778
42,60580,22.63,31.77,0.53,1600,1.1138625
43,62190,21.65,32.4,0.53,1610,1.0941304347826089
44,63910,21.52,32.63,0.53,1720,1.162872093023256
45,65670,21.47,32.29,0.52,1760,1.1890795454545455
46,67400,21.61,32.11,0.52,1730,1.1689826589595376
47,69060,21.58,32.35,0.52,1660,1.1336445783132534
48,70740,21.5,32.03,0.52,1680,1.1522559523809524
49,72460,21.37,31.91,0.52,1720,1.1799534883720928
50,74150,21.29,31.69,0.52,1690,1.1596982248520709
51,75900,21.09,31.68,0.52,1750,1.2058971428571426
52,77560,20.99,31.75,0.52,1660,1.1563734939759036
53,79320,20.82,31.57,0.52,1760,1.2276647727272727
54,81080,20.71,31.6,0.52,1760,1.2424488636363635
55,82910,20.52,31.6,0.52,1830,1.2904043715846996
56,84660,20.39,31.49,0.52,1750,1.2346171428571426
57,86470,20.29,31.38,0.52,1810,1.2785745856353592
58,88380,20.24,31.24,0.52,1910,1.364958115183246
59,90220,20.11,31.25,0.51,1840,1.3160923913043476
60,92020,19.99,31.2,0.51,1800,1.2879611111111111
61,93840,19.72,31.1,0.51,1820,1.302043956043956
62,95720,19.48,31.1,0.51,1880,1.3433244680851064
63,97640,19.28,30.96,0.51,1920,1.3704739583333334
64,99600,19.12,30.88,0.51,1960,1.3979897959183671
65,101540,18.95,30.96,0.51,1940,1.3714742268041238
66,103560,18.8,31.03,0.51,2020,1.4185594059405944
67,105570,18.73,31.17,0.51,2010,1.3945223880597017
68,107530,18.69,31.38,0.51,1960,1.358030612244898
69,109480,18.73,31.58,0.51,1950,1.333071794871795
70,111330,18.73,31.91,0.51,1850,1.2654756756756755
71,113180,22.76,27.14,0.51,1850,1.2480702702702704
72,115010,23.96,26.61,0.51,1830,1.2341912568306015
73,116740,24.59,26.34,0.51,1730,1.2528901734104048
74,118430,25.14,25.91,0.51,1690,1.2266923076923075
75,120050,24.97,26.11,0.51,1620,1.3281234567901234
76,121600,24.13,27.37,0.51,1550,1.277851612903226
77,123140,23.9,28.26,0.51,1540,1.3162207792207792
78,124730,23.9,28.62,0.51,1590,1.3753584905660374
79,126300,23.84,28.83,0.51,1570,1.3684904458598726
80,127760,23.12,30.05,0.51,1460,1.2926027397260276
81,129140,22.62,30.85,0.51,1380,1.2234927536231883
82,130420,22.43,31.38,0.51,1280,1.1261484375
83,131770,22.15,32.36,0.5,1350,1.1845037037037038
84,133130,22.75,31.56,0.5,1360,1.192845588235294
85,134390,23.49,30.99,0.5,1260,1.0822063492063494
86,135610,23.31,32.02,0.5,1220,1.0492049180327867
87,136960,22.9,33.27,0.5,1350,1.152859259259259
88,138280,22.89,33.42,0.5,1320,1.1076818181818182
89,139670,23.37,32.93,0.5,1390,1.1654244604316544
90,141160,23.46,32.8,0.5,1490,1.225288590604027
91,142650,23.13,33.63,0.5,1490,1.2186375838926173
92,143980,23.2,33.56,0.5,1330,1.0896992481203007
93,145340,22.86,34.17,0.5,1360,1.1005367647058824
94,146690,22.58,34.96,0.5,1350,1.0922222222222222
95,148060,22.67,35.15,0.5,1370,1.0925182481751825
96,149360,22.99,34.54,0.5,1300,1.0263000000000002
97,150500,22.82,35.01,0.5,1140,0.9024736842105262
98,151610,22.91,34.86,0.5,1110,0.8721981981981982
99,152750,22.72,35.0,0.5,1140,0.8904912280701757
100,153780,22.65,35.16,0.5,1030,0.8064951456310677
101,154880,22.56,35.29,0.5,1100,0.8602181818181818
102,155790,22.43,38.07,0.5,910,0.7136263736263735
103,156700,22.37,36.36,0.5,910,0.7140769230769232
104,157560,22.26,36.14,0.5,860,0.6751279069767442
105,158560,22.15,36.31,0.5,1000,0.78342
106,159580,22.07,36.01,0.5,1020,0.7983627450980391
107,160560,21.96,36.41,0.5,980,0.7679285714285714
108,161660,21.89,35.93,0.49,1100,0.8599363636363636
109,162740,21.92,35.89,0.49,1080,0.8447037037037037
110,163910,21.81,35.94,0.49,1170,0.9142136752136752
111,165120,21.69,36.26,0.49,1210,0.9447272727272727
112,166250,21.62,36.16,0.49,1130,0.8924778761061949
113,167270,21.56,35.99,0.49,1020,0.8090098039215686
114,168300,21.42,36.32,0.49,1030,0.8164174757281553
115,169370,21.3,36.67,0.49,1070,0.8478878504672898
116,170410,21.3,36.19,0.49,1040,0.8246153846153845
117,171480,21.14,36.42,0.49,1070,0.8476822429906543
118,172560,21.1,36.35,0.49,1080,0.855574074074074
119,173460,20.99,36.48,0.49,900,0.7234888888888888
120,174500,20.83,36.58,0.49,1040,0.8347499999999999
121,175450,20.73,36.74,0.49,950,0.7635263157894736
122,176440,20.58,37.11,0.49,990,0.7953232323232324
123,177350,20.35,37.43,0.49,910,0.7318461538461538
124,178250,20.22,37.71,0.49,900,0.724211111111111
125,179270,20.04,37.81,0.49,1020,0.8188431372549019
126,180140,19.92,37.85,0.49,870,0.7004252873563218
127,181160,19.83,37.83,0.49,1020,0.8193725490196078
128,182180,19.71,37.9,0.49,1020,0.8188333333333334
129,183210,19.63,37.98,0.49,1030,0.826747572815534
130,184150,19.53,38.04,0.49,940,0.7556382978723404
