transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,160,19.23,41.28,0.72,900,1.0388823529411766
1,1020,19.13,41.25,0.72,860,0.5532093023255815
2,2130,18.96,41.24,0.72,1110,0.7104234234234235
3,3330,18.81,41.18,0.72,1200,0.7667416666666667
4,4680,18.42,41.72,0.72,1350,0.8612666666666667
5,6080,18.24,42.13,0.72,1400,0.8929214285714285
6,7510,18.05,42.44,0.72,1430,0.9057762237762237
7,9070,17.96,42.32,0.72,1560,0.9773974358974359
8,10610,17.8,42.4,0.72,1540,0.9650324675324676
9,12270,17.66,42.92,0.72,1660,1.0057831325301203
10,14030,17.68,42.65,0.72,1760,1.0642443181818184
11,15720,17.36,43.33,0.72,1690,0.9744023668639054
12,17600,17.28,43.28,0.72,1880,1.0780106382978725
13,19570,17.14,43.47,0.72,1970,1.0723553299492385
14,21510,17.02,43.83,0.72,1940,1.0545567010309278
15,23370,16.92,43.79,0.72,1860,0.9394408602150538
16,25370,17.85,41.98,0.72,2000,0.99937
17,27540,21.8,34.97,0.72,2170,1.0282119815668203
18,29850,23.81,32.13,0.72,2310,1.2057922077922076
19,32210,25.95,29.33,0.72,2360,1.280419491525424
20,34620,26.29,28.49,0.72,2410,1.651655601659751
21,36850,26.11,28.94,0.72,2230,1.6829999999999998
22,38870,25.41,29.81,0.72,2020,1.6215247524752476
23,40750,25.39,29.16,0.71,1880,1.5781063829787234
24,42610,25.84,27.45,0.71,1860,1.5705913978494628
25,44600,26.0,26.67,0.71,1990,1.6650603015075378
26,46470,26.01,26.55,0.71,1870,1.5627967914438503
27,48320,26.17,26.03,0.7,1850,1.4793027027027026
28,50160,25.97,25.74,0.7,1840,1.4721902173913042
29,51960,26.26,25.17,0.7,1800,1.3543055555555557
30,53790,25.75,25.6,0.7,1830,1.3750819672131147
31,55790,25.82,25.89,0.7,2000,1.43959
32,57900,25.3,26.82,0.7,2110,1.5016161137440758
33,60040,24.04,27.93,0.7,2140,1.4781869158878507
34,62290,22.92,28.77,0.7,2250,1.5196488888888888
35,64500,22.46,29.39,0.7,2210,1.480366515837104
36,66610,21.97,30.1,0.7,2110,1.416952606635071
37,68770,21.81,30.01,0.7,2160,1.4579861111111112
38,70910,21.6,29.9,0.7,2140,1.4570467289719624
39,73020,21.37,29.97,0.7,2110,1.4383127962085307
40,75150,21.2,29.65,0.7,2130,1.454262910798122
41,77120,20.93,29.73,0.7,1970,1.3668071065989849
42,79110,20.71,29.61,0.7,1990,1.3819698492462311
43,81130,20.52,29.62,0.7,2020,1.4202376237623764
44,83120,20.33,29.68,0.7,1990,1.3985628140703514
45,84950,20.21,29.45,0.7,1830,1.2877540983606555
46,86730,20.16,29.9,0.7,1780,1.2621011235955055
47,88530,20.04,29.91,0.7,1800,1.2860444444444448
48,90290,19.9,30.08,0.7,1760,1.2577102272727272
49,91940,19.67,30.25,0.7,1650,1.1793696969696972
50,93630,19.26,30.47,0.7,1690,1.20996449704142
51,95320,19.0,30.41,0.7,1690,1.2084378698224854
52,96990,18.79,30.43,0.7,1670,1.19125748502994
53,98680,18.64,30.31,0.7,1690,1.2041183431952662
54,100330,18.46,30.32,0.7,1650,1.177981818181818
55,101990,18.3,30.54,0.7,1660,1.169933734939759
56,103470,18.17,30.51,0.7,1480,1.0423175675675678
57,105030,18.04,30.75,0.7,1560,1.0868653846153846
58,106620,18.04,30.97,0.7,1590,1.1045723270440253
59,108250,17.99,31.4,0.7,1630,1.1274478527607363
60,109890,17.96,31.78,0.7,1640,1.1201219512195124
61,111590,17.94,32.23,0.7,1700,1.1610470588235293
62,113070,22.45,26.23,0.7,1480,1.0007432432432433
63,114460,24.01,24.89,0.7,1390,0.9409280575539568
64,115840,25.87,23.2,0.7,1380,0.9827971014492752
65,117180,27.14,22.04,0.7,1340,0.9751641791044775
66,118340,27.08,22.07,0.7,1160,0.8456120689655172
67,119480,27.42,21.74,0.7,1140,0.9255087719298246
68,120630,27.48,22.02,0.69,1150,0.9533565217391302
69,121740,27.15,22.47,0.69,1110,0.920009009009009
70,122700,27.58,22.3,0.69,960,0.81959375
71,123470,27.54,22.22,0.69,770,0.6735194805194805
72,124310,27.96,21.98,0.69,840,0.7347023809523809
73,125140,27.98,22.18,0.69,830,0.7249156626506026
74,125940,27.57,22.51,0.69,800,0.7004125
75,126720,27.92,22.1,0.69,780,0.6981794871794873
76,127410,28.19,21.95,0.69,690,0.6198115942028986
77,128350,27.3,22.77,0.69,940,0.8384574468085106
78,129280,26.71,23.52,0.69,930,0.8288494623655914
79,130190,27.29,22.8,0.69,910,0.8052417582417583
80,131160,25.86,24.82,0.69,970,0.8564948453608249
81,132150,27.23,23.34,0.69,990,0.8724242424242424
82,133050,26.49,24.41,0.69,900,0.7944666666666665
83,133930,27.44,23.6,0.69,880,0.7611363636363637
84,134910,27.73,23.75,0.69,980,0.8451632653061224
85,135860,27.4,24.68,0.69,950,0.8189789473684213
86,136960,26.88,25.72,0.69,1100,0.9403272727272729
87,138000,25.87,26.97,0.69,1040,0.8747980769230769
88,139100,26.05,27.06,0.69,1100,0.9239454545454545
89,140160,26.53,26.64,0.69,1060,0.8915566037735849
90,141170,25.58,27.89,0.69,1010,0.8317227722772278
91,142280,25.16,28.31,0.69,1110,0.9114054054054053
92,143460,26.06,27.41,0.69,1180,0.9673898305084746
93,144700,27.7,25.21,0.69,1240,1.0058951612903224
94,145970,25.28,28.27,0.69,1270,1.0278818897637794
95,147270,25.74,28.06,0.69,1300,1.0521923076923076
96,148510,26.8,26.7,0.69,1240,0.981201612903226
97,149800,26.87,26.73,0.69,1290,1.0177906976744187
98,151150,26.88,26.92,0.69,1350,1.0640074074074075
99,152420,23.68,31.88,0.69,1270,0.990228346456693
100,153760,23.14,32.72,0.69,1340,1.0441865671641792
101,155140,22.85,33.19,0.69,1380,1.074594202898551
102,156460,22.49,34.34,0.69,1320,1.028318181818182
103,157910,22.25,34.62,0.69,1450,1.1276206896551724
104,159350,22.06,34.54,0.69,1440,1.1210138888888892
105,160790,21.93,34.54,0.69,1440,1.1212708333333332
106,162110,21.73,34.67,0.69,1320,1.0287651515151515
107,163340,21.54,34.81,0.69,1230,0.9592601626016259
108,164640,21.47,34.76,0.69,1300,1.0129307692307692
109,166090,21.28,35.3,0.69,1450,1.1367034482758622
110,167380,21.22,35.22,0.69,1290,1.0186201550387597
111,168710,20.99,35.37,0.69,1330,1.0495338345864662
112,170110,20.83,35.75,0.69,1400,1.1033214285714288
113,171530,20.68,35.87,0.69,1420,1.1187746478873237
114,172800,20.5,36.11,0.69,900,1.003496062992126
115,173720,20.36,36.25,0.69,920,0.7396521739130435
116,174850,20.19,36.37,0.69,1130,0.9052300884955752
117,176200,19.95,37.0,0.69,1350,1.077637037037037
118,177540,19.64,37.44,0.69,1340,1.069731343283582
119,178920,19.42,37.79,0.69,1380,1.1014057971014493
120,180260,19.14,38.13,0.69,1340,1.0707537313432836
121,181680,19.01,38.1,0.69,1420,1.1337323943661972
122,182990,18.88,38.23,0.69,1310,1.0470534351145038
123,184260,18.73,38.33,0.69,1270,1.0149291338582676
124,185730,18.58,38.46,0.69,1470,1.1716122448979593
125,187120,18.42,38.58,0.69,1390,1.108748201438849
126,188510,18.28,38.72,0.69,1390,1.0957122302158273
127,189790,18.2,38.76,0.69,1280,1.0105
128,191090,18.09,38.76,0.69,1300,1.0204923076923076
129,192540,17.9,39.05,0.69,1450,1.126944827586207
130,193800,17.89,39.21,0.69,1260,0.9816349206349205
131,195060,17.79,39.51,0.69,1260,0.9724682539682542
132,196260,17.75,39.55,0.69,1200,0.9241499999999998
133,197710,17.68,39.58,0.69,1450,1.1122
134,198960,21.85,32.12,0.69,1250,0.937848
135,200320,22.72,31.05,0.69,1360,1.0184117647058823
136,201730,23.45,30.34,0.69,1410,1.0604255319148934
137,203140,23.23,30.96,0.69,1410,1.0821843971631206
138,204380,23.53,30.54,0.69,1240,0.95475
139,205520,24.51,29.34,0.69,1140,0.9067456140350877
140,206730,25.7,27.61,0.69,1210,0.9910991735537189
141,207830,25.92,27.49,0.69,1100,0.9032272727272728
142,209070,26.6,26.41,0.69,1240,1.0358306451612904
143,210150,26.76,26.01,0.69,1080,0.9295555555555555
144,211180,26.21,26.72,0.69,1030,0.8879805825242719
145,212260,26.3,26.68,0.69,1080,0.9301574074074075
146,213290,26.56,26.34,0.69,1030,0.9075825242718445
147,214170,26.64,26.15,0.69,880,0.7784545454545455
148,215210,26.7,26.1,0.69,1040,0.9171923076923075
149,216080,27.11,25.6,0.69,870,0.769402298850575
150,217100,27.64,25.08,0.69,1020,0.900107843137255
151,218030,28.11,24.7,0.69,930,0.8218172043010754
152,219210,27.91,25.17,0.69,1180,1.0382203389830509
153,220140,28.08,25.89,0.69,930,0.8068387096774192
154,221230,28.21,26.1,0.69,1090,0.9387339449541284
155,222160,27.88,26.34,0.69,930,0.8034301075268816
156,223290,28.06,25.77,0.69,1130,0.9711592920353981
157,224230,26.89,27.44,0.69,940,0.802148936170213
158,225420,26.27,28.19,0.69,1190,1.0120168067226893
159,226380,25.82,28.9,0.69,960,0.8193437499999999
160,227470,25.33,29.78,0.69,1090,0.9091834862385321
161,228600,25.03,30.39,0.69,1130,0.9392477876106194
162,229720,24.71,31.17,0.69,1120,0.9310803571428574
163,230860,24.25,32.26,0.69,1140,0.9469736842105265
164,232210,24.03,32.72,0.69,1350,1.1191407407407408
165,233350,23.26,34.08,0.69,1140,0.9472807017543861
166,234640,22.67,35.2,0.69,1290,1.0693798449612404
167,235740,22.55,35.37,0.69,1100,0.9150363636363636
168,237090,21.82,36.58,0.69,1350,1.1188444444444445
169,238190,21.94,36.71,0.69,1100,0.9150999999999999
170,239540,21.74,37.07,0.69,1350,1.1190888888888888
171,240640,21.85,36.99,0.69,1100,0.9143454545454547
172,241990,21.67,37.16,0.69,1350,1.1191925925925927
173,243090,21.57,37.3,0.69,1100,0.9147363636363635
174,244420,21.45,37.79,0.69,1330,1.1025639097744362
175,245500,21.35,37.54,0.69,1080,0.8984166666666666
176,246830,21.29,37.63,0.69,1330,1.1018872180451131
177,247940,21.14,37.77,0.69,1110,0.9231621621621621
178,249260,21.09,37.74,0.69,1320,1.1054924242424242
179,250370,21.09,37.64,0.69,1110,0.9342972972972973
180,251730,20.95,37.7,0.69,1360,1.1405220588235294
181,252870,20.84,37.73,0.69,1140,0.958859649122807
182,254150,20.82,37.64,0.69,1280,1.0748125000000002
183,255330,20.69,37.75,0.69,1180,0.9922203389830506
184,256540,20.64,37.74,0.69,1210,1.0170330578512397
185,257730,20.51,37.81,0.69,1190,1.0002436974789914
186,258950,20.5,37.78,0.69,1220,1.0251803278688525
187,260130,20.39,37.99,0.69,1180,0.9916779661016948
188,261360,20.34,37.97,0.69,1230,1.0334390243902438
189,262560,20.24,37.98,0.69,1200,1.0081833333333334
190,263840,20.07,38.15,0.69,1280,1.0745078125
191,265100,19.99,38.24,0.69,1260,1.057190476190476
192,266320,19.89,38.49,0.69,1220,1.0250737704918031
193,267500,19.79,38.5,0.69,1180,0.9914237288135593
194,268850,19.69,38.6,0.69,1350,1.1326370370370367
195,270170,19.6,38.66,0.69,1320,1.1039242424242424
196,271500,19.47,38.65,0.69,1330,1.1029473684210527
197,272800,19.39,38.66,0.69,1300,1.0778384615384617
198,274050,19.28,38.62,0.69,1250,1.037536
199,275430,19.18,38.6,0.69,1380,1.1428478260869563
200,276700,19.13,38.58,0.69,1270,1.054062992125984
201,278040,19.03,38.67,0.69,1340,1.133268656716418
202,279400,18.94,38.77,0.69,1360,1.1542867647058825
203,280620,18.92,38.81,0.69,1220,1.0367131147540984
204,281840,18.9,38.87,0.69,1220,1.0610655737704917
205,283120,18.85,39.0,0.69,1280,1.11190625
206,284420,19.91,36.8,0.69,1300,1.1301615384615384
207,285630,23.51,31.05,0.69,1210,1.0649421487603303
208,286910,23.7,31.24,0.69,1280,1.1255234374999998
209,288070,23.96,31.27,0.69,1160,1.0292155172413795
210,289280,25.25,29.77,0.69,1210,1.1244628099173553
211,290500,26.17,28.78,0.69,1220,1.134704918032787
212,291810,26.19,28.68,0.69,1310,1.2318473282442748
213,293040,27.09,27.41,0.69,1230,1.1922113821138212
214,294190,27.01,27.65,0.69,1150,1.1159391304347828
215,295260,27.64,26.97,0.69,1070,1.0410467289719627
216,296410,28.0,26.64,0.69,1150,1.1273217391304347
217,297520,27.01,28.03,0.69,1110,1.0886396396396394
218,298570,26.68,28.44,0.69,1050,1.031
219,299510,26.21,29.12,0.69,940,0.9067553191489361
220,300390,25.84,29.68,0.69,880,0.8491590909090909
221,301370,25.32,30.69,0.69,980,0.9438367346938776
222,302430,24.8,31.73,0.69,1060,1.019877358490566
223,303500,24.52,32.3,0.69,1070,1.0285981308411214
224,304610,24.8,31.95,0.69,1110,1.0669729729729729
225,305760,25.13,31.55,0.69,1150,1.1044
226,306900,26.01,30.49,0.69,1140,1.0844999999999998
227,308070,26.16,30.54,0.69,1170,1.112042735042735
228,309320,25.82,31.17,0.69,1250,1.186032
229,310690,25.6,31.77,0.69,1370,1.2853941605839414
230,311860,25.31,32.47,0.69,1170,1.1003504273504277
