transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,20,19.67,40.43,0.7,900,1.1283333333333334
1,920,19.38,40.52,0.7,900,0.5791888888888889
2,2070,19.12,40.49,0.7,1150,0.7372173913043478
3,3320,18.83,40.37,0.7,1250,0.80048
4,4700,18.41,40.91,0.7,1380,0.8823188405797102
5,6150,18.24,41.14,0.7,1450,0.9262620689655172
6,7520,18.14,41.34,0.7,1370,0.8704233576642335
7,9060,17.96,41.68,0.7,1540,0.9677402597402598
8,10670,17.8,42.0,0.7,1610,1.0110931677018633
9,12370,17.62,42.37,0.7,1700,1.0334117647058823
10,14070,17.5,42.58,0.7,1700,1.033494117647059
11,15860,17.24,43.0,0.7,1790,1.0358882681564248
12,17760,17.03,43.34,0.7,1900,1.096521052631579
13,19680,16.87,43.56,0.69,1920,1.051625
14,21690,16.84,43.75,0.69,2010,1.090228855721393
15,23820,16.71,43.84,0.68,2130,1.0779201877934275
16,26090,21.96,34.09,0.68,2270,1.1055154185022027
17,28540,25.03,29.7,0.68,2450,1.1655061224489793
18,31090,27.18,27.29,0.68,2550,1.3860588235294116
19,33570,25.06,30.13,0.68,2480,1.6106370967741936
20,35800,25.57,29.5,0.68,2230,1.5430672645739911
21,37840,25.34,29.68,0.68,2040,1.6513480392156858
22,39690,25.18,29.07,0.68,1850,1.5116432432432434
23,41430,25.1,28.49,0.68,1740,1.4858563218390803
24,43100,25.45,27.29,0.68,1670,1.4278083832335329
25,44720,25.76,26.6,0.68,1620,1.3702283950617284
26,46230,26.1,25.96,0.68,1510,1.2779602649006623
27,47640,25.83,25.74,0.68,1410,1.1467659574468083
28,48980,25.82,25.42,0.68,1340,1.0834179104477613
29,50360,25.95,25.08,0.68,1380,1.1151884057971013
30,51750,25.74,25.29,0.68,1390,1.0539208633093524
31,53300,25.78,24.75,0.68,1550,1.1720193548387097
32,54830,25.9,24.95,0.68,1530,1.1225882352941177
33,56420,25.58,25.6,0.68,1590,1.1577169811320753
34,58160,25.26,25.74,0.68,1740,1.2372816091954022
35,60050,25.03,25.79,0.68,1890,1.3156402116402117
36,62070,23.57,27.21,0.68,2020,1.3762475247524755
37,64140,23.16,27.69,0.68,2070,1.3958212560386472
38,66310,22.93,27.61,0.68,2170,1.4623502304147462
39,68550,22.87,27.85,0.68,2240,1.5118080357142858
40,70860,22.62,27.89,0.68,2310,1.5786406926406926
41,73110,22.3,27.94,0.68,2250,1.5393333333333334
42,75400,21.87,27.86,0.68,2290,1.5674672489082968
43,77620,21.54,27.97,0.68,2220,1.5423918918918917
44,79900,21.23,28.2,0.68,2280,1.5955175438596494
45,82190,20.92,28.26,0.68,2290,1.6121659388646286
46,84510,20.66,28.26,0.68,2320,1.6311206896551724
47,86810,20.5,28.12,0.68,2300,1.6240391304347832
48,89170,20.34,28.13,0.68,2360,1.6825296610169491
49,91690,20.18,27.74,0.68,2520,1.7938769841269842
50,94220,19.91,27.6,0.68,2530,1.7995415019762846
51,96780,19.1,28.38,0.68,2560,1.8221640625
52,99360,18.8,28.4,0.68,2580,1.8343178294573645
53,101890,18.67,28.53,0.68,2530,1.7833201581027662
54,104300,18.28,29.18,0.68,2410,1.6926929460580915
55,106710,18.2,29.55,0.68,2410,1.6698215767634856
56,108920,18.21,30.11,0.68,2210,1.5193031674208144
57,111060,18.2,30.58,0.68,2140,1.4641121495327103
58,113170,25.55,22.32,0.68,2110,1.4237440758293836
59,115130,27.63,20.82,0.68,1960,1.3241938775510207
60,116890,27.31,21.41,0.67,1760,1.2775113636363635
61,118530,25.98,23.08,0.67,1640,1.1917195121951218
62,120040,25.82,23.66,0.67,1510,1.242682119205298
63,121420,26.32,23.56,0.67,1380,1.1417898550724639
64,122690,26.97,23.14,0.67,1270,1.0732992125984249
65,123780,27.17,23.16,0.67,1090,0.9490550458715598
66,124840,27.42,22.94,0.67,1060,0.9235754716981132
67,125850,27.52,23.05,0.67,1010,0.8804059405940595
68,126770,27.34,23.42,0.67,920,0.8215652173913043
69,127510,26.92,23.64,0.67,740,0.6638378378378379
70,128460,26.47,24.18,0.67,950,0.8482315789473684
71,129480,26.51,23.93,0.67,1020,0.9094705882352943
72,130420,26.14,24.55,0.67,940,0.8303829787234043
73,131430,26.14,25.09,0.67,1010,0.8908415841584157
74,132420,25.96,25.36,0.67,990,0.8735252525252525
75,133350,26.1,25.52,0.67,930,0.8158387096774191
76,134300,26.56,25.48,0.67,950,0.8201684210526318
77,135280,26.56,26.31,0.67,980,0.8456836734693879
78,136280,26.46,26.99,0.67,1000,0.8626500000000002
79,137400,25.92,27.9,0.67,1120,0.947017857142857
80,138440,25.97,27.82,0.67,1040,0.8764807692307691
81,139490,25.87,27.99,0.67,1050,0.8849142857142858
82,140640,26.01,28.15,0.66,1150,0.9591478260869566
83,141690,25.83,28.37,0.66,1050,0.8639142857142857
84,142770,26.1,28.09,0.66,1080,0.8880185185185185
85,143960,26.43,27.81,0.66,1190,0.9767478991596638
86,145160,26.85,27.22,0.66,1200,0.9730249999999999
87,146340,26.61,27.76,0.66,1180,0.9571101694915256
88,147580,26.74,27.54,0.66,1240,1.0049435483870968
89,148770,26.5,27.97,0.66,1190,0.9414537815126051
90,149960,26.42,28.32,0.66,1190,0.941386554621849
91,151360,25.88,29.22,0.65,1400,1.1014714285714287
92,152730,24.44,31.32,0.65,1370,1.0675693430656934
93,153970,24.04,31.81,0.65,1240,0.9678306451612901
94,155270,23.76,32.09,0.65,1300,1.0139692307692307
95,156660,23.54,32.51,0.65,1390,1.0830359712230215
96,158010,23.25,32.86,0.65,1350,1.0524518518518517
97,159330,23.14,33.0,0.65,1320,1.029469696969697
98,160730,22.92,33.14,0.65,1400,1.0909928571428573
99,161920,22.75,33.28,0.65,1190,0.9300084033613445
100,163110,22.54,33.59,0.65,1190,0.9299327731092436
101,164340,22.37,33.7,0.65,1230,0.9607235772357725
102,165680,22.56,33.25,0.65,1340,1.0469328358208956
103,166950,22.04,34.29,0.65,1270,1.0040629921259843
104,168250,21.85,34.54,0.65,1300,1.0274384615384613
105,169610,21.56,34.69,0.65,1360,1.0741102941176468
106,170920,21.1,35.4,0.65,1310,1.0351832061068702
107,172110,20.79,35.78,0.65,1190,0.9416134453781512
108,173010,20.62,35.99,0.65,900,0.7189222222222222
109,174140,20.34,36.4,0.65,1130,0.9059734513274338
110,175440,20.07,36.74,0.65,1300,1.0401846153846155
111,176730,19.85,37.2,0.65,1290,1.0324263565891472
112,178000,19.59,37.71,0.65,1270,1.0166456692913388
113,179290,19.36,37.78,0.65,1290,1.0324728682170543
114,180330,19.19,37.85,0.65,1040,0.8350384615384615
115,181560,19.1,37.93,0.65,1230,0.9848861788617886
116,182800,18.96,38.0,0.65,1240,0.992725806451613
117,184040,18.82,38.22,0.65,1240,0.9927580645161291
118,185340,18.73,38.19,0.65,1300,1.0400230769230767
119,186600,18.56,38.32,0.65,1260,1.0084603174603173
120,187820,18.47,38.39,0.65,1220,0.9677131147540983
121,189120,18.3,38.6,0.65,1300,1.0270076923076923
122,190470,18.15,38.67,0.65,1350,1.0658666666666667
123,191850,17.99,38.79,0.65,1380,1.0763623188405795
124,193150,18.03,38.8,0.65,1300,1.014176923076923
125,194470,17.96,39.08,0.65,1320,1.0280984848484849
126,195700,17.81,39.24,0.65,1230,0.9482195121951219
127,196960,17.81,39.27,0.65,1260,0.970936507936508
128,198160,19.76,35.63,0.65,1200,0.9191333333333332
129,199280,22.31,31.67,0.65,1120,0.8422500000000002
130,200650,22.34,31.72,0.65,1370,1.0271313868613137
131,201870,23.01,30.75,0.65,1220,0.9261475409836064
132,203210,23.53,30.02,0.65,1340,1.0316567164179107
133,204300,23.9,29.54,0.65,1090,0.8418165137614678
134,205430,24.61,28.85,0.65,1130,0.893424778761062
135,206600,25.03,28.52,0.65,1170,0.9608632478632478
136,207580,25.47,28.13,0.65,980,0.8070714285714286
137,208790,25.81,27.65,0.65,1210,0.9930578512396692
138,209750,26.05,27.46,0.65,960,0.8291979166666666
139,210770,26.24,27.22,0.65,1020,0.8800392156862747
140,211710,26.44,26.99,0.65,940,0.8120851063829787
141,212770,26.74,26.87,0.65,1060,0.9261698113207546
142,213580,26.89,26.61,0.65,810,0.7179506172839507
