transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,50,18.8,43.45,0.64,900,1.1096666666666666
1,970,18.61,43.4,0.64,920,0.5912608695652174
2,2040,18.5,43.58,0.64,1070,0.6855981308411214
3,3250,18.34,43.52,0.64,1210,0.7733223140495868
4,4640,18.11,43.39,0.64,1390,0.8863669064748201
5,6060,17.9,43.56,0.64,1420,0.9047957746478872
6,7530,17.77,43.85,0.64,1470,0.9291836734693877
7,9080,17.63,43.92,0.64,1550,0.9701741935483871
8,10660,17.48,44.05,0.64,1580,0.9889303797468355
9,12320,17.35,44.26,0.64,1660,1.0053373493975903
10,13990,17.3,44.43,0.64,1670,1.0110179640718564
11,15660,17.05,44.82,0.64,1670,0.9635089820359282
12,17510,16.92,45.01,0.64,1850,1.0607945945945945
13,19410,16.75,45.31,0.64,1900,1.0359631578947368
14,21540,16.68,45.49,0.63,2130,1.1542582159624413
15,23640,16.57,45.58,0.63,2100,1.0547047619047618
16,25930,21.05,36.7,0.63,2290,1.1121965065502182
17,28430,23.86,32.54,0.63,2500,1.1794919999999998
18,31030,26.58,28.9,0.63,2600,1.4027692307692308
19,33470,27.55,27.65,0.63,2440,1.5606926229508198
20,35740,28.98,25.58,0.63,2270,1.5587665198237886
21,37800,27.85,27.06,0.63,2060,1.6469611650485434
22,39640,27.18,27.68,0.63,1840,1.4864836956521739
23,41380,27.1,26.93,0.63,1740,1.4713965517241379
24,43030,27.53,25.87,0.63,1650,1.397690909090909
25,44610,28.04,24.73,0.63,1580,1.3240379746835447
26,46110,28.24,24.37,0.63,1500,1.25882
27,47630,27.8,24.59,0.63,1520,1.2340526315789473
28,49000,27.65,24.62,0.63,1370,1.1045401459854014
29,50440,27.71,24.29,0.63,1440,1.152388888888889
30,51900,27.45,24.57,0.63,1460,1.1000068493150685
31,53490,27.13,24.65,0.63,1590,1.199056603773585
32,55100,27.1,25.41,0.63,1610,1.1704906832298136
33,56780,26.69,25.98,0.63,1680,1.2151249999999998
34,58520,25.82,26.5,0.63,1740,1.2176206896551725
35,60480,24.28,28.07,0.63,1960,1.3556581632653062
36,62380,23.55,28.73,0.63,1900,1.2831947368421055
37,64210,22.89,29.51,0.63,1830,1.2334043715846996
38,66210,22.56,29.95,0.63,2000,1.34522
39,68230,22.2,30.29,0.63,2020,1.3572376237623762
40,70370,21.79,30.81,0.63,2140,1.456327102803738
41,72540,21.42,31.03,0.63,2170,1.47778801843318
42,74770,21.19,31.01,0.63,2230,1.518789237668161
43,76900,20.91,31.17,0.63,2130,1.470258215962441
44,79020,20.58,31.26,0.63,2120,1.4677499999999999
45,81190,20.34,31.35,0.63,2170,1.5213317972350233
46,83420,20.02,31.38,0.63,2230,1.5615067264573992
47,85480,19.9,31.3,0.63,2060,1.4439029126213592
48,87600,19.75,31.17,0.63,2120,1.5014103773584908
49,89640,19.58,31.21,0.63,2040,1.4508676470588238
50,91740,19.41,31.43,0.63,2100,1.495352380952381
51,93960,18.94,31.48,0.63,2220,1.5779504504504507
52,96220,18.58,31.67,0.63,2260,1.6035442477876103
53,98450,18.35,31.43,0.63,2230,1.5844080717488787
54,100600,18.07,31.6,0.63,2150,1.5272232558139538
55,102730,17.89,31.68,0.63,2130,1.4903380281690142
56,104820,17.71,31.81,0.63,2090,1.4547416267942581
57,106950,17.67,32.44,0.63,2130,1.4686760563380288
58,109140,17.62,33.0,0.63,2190,1.4927945205479451
59,111320,17.57,33.15,0.63,2180,1.4819587155963305
60,113470,23.91,25.8,0.63,2150,1.4411302325581399
61,115670,27.13,22.57,0.63,2200,1.5148772727272728
62,117710,28.33,21.62,0.63,2040,1.4680490196078433
63,119660,28.61,21.3,0.63,1950,1.5314102564102567
64,121540,29.43,20.89,0.63,1880,1.5361808510638297
65,123320,30.22,20.4,0.63,1780,1.5105449438202248
66,125010,30.87,20.1,0.63,1690,1.4522899408284022
67,126620,30.2,20.57,0.63,1610,1.4055465838509316
68,128000,29.54,21.22,0.63,1380,1.2204855072463767
69,129280,28.82,21.91,0.63,1280,1.1323437499999998
70,130510,28.88,21.9,0.63,1230,1.0790894308943093
71,131720,28.73,22.39,0.63,1210,1.0617520661157023
72,132900,28.77,22.38,0.63,1180,1.0373305084745763
73,134040,29.3,22.28,0.63,1140,0.9815263157894737
74,135270,29.06,23.27,0.63,1230,1.054821138211382
75,136420,28.8,23.78,0.63,1150,0.9868173913043479
76,137650,28.74,24.11,0.63,1230,1.0324878048780488
77,138940,28.57,24.55,0.63,1290,1.080186046511628
78,140080,28.55,24.62,0.63,1140,0.9572807017543862
79,141280,28.61,24.6,0.63,1200,0.9838416666666665
80,142610,28.43,25.01,0.63,1330,1.086766917293233
81,143840,28.78,24.65,0.63,1230,1.006967479674797
82,145160,29.28,23.97,0.63,1320,1.0671742424242423
83,146330,29.12,23.99,0.63,1170,0.9477606837606836
84,147680,28.87,24.64,0.63,1350,1.0873037037037037
85,148980,28.75,24.88,0.62,1300,1.0253538461538463
86,150390,28.62,25.16,0.62,1410,1.1101985815602835
87,151770,24.5,31.63,0.62,1380,1.0777971014492753
88,153140,23.81,32.44,0.62,1370,1.0654963503649635
89,154440,23.07,33.59,0.62,1300,1.0120923076923078
90,155810,23.0,34.03,0.62,1370,1.0658175182481753
91,157210,22.67,34.71,0.62,1400,1.088307142857143
92,158630,22.34,35.0,0.62,1420,1.1039295774647886
93,160150,22.05,35.44,0.61,1520,1.179842105263158
94,161670,21.76,35.64,0.61,1520,1.1795723684210524
95,163110,21.54,35.9,0.6,1440,1.1193055555555556
96,164430,21.46,35.96,0.6,1320,1.0276136363636363
97,165910,21.24,36.41,0.6,1480,1.1556283783783785
98,167220,21.13,36.55,0.6,1310,1.0330458015267177
99,168650,20.85,37.0,0.6,1430,1.1269020979020976
100,170070,20.6,37.16,0.59,1420,1.1188943661971829
101,171460,20.33,37.37,0.59,1390,1.0958129496402877
102,172780,20.07,37.62,0.58,1320,1.0414015151515152
103,173680,19.93,37.78,0.58,900,0.7238777777777776
104,174770,19.76,37.94,0.58,1090,0.8738990825688073
105,175900,19.62,38.35,0.58,1130,0.9054513274336281
106,177170,19.37,38.48,0.58,1270,1.0148976377952754
107,178560,19.07,39.28,0.58,1390,1.1090503597122299
108,179900,18.86,39.37,0.58,1340,1.0702537313432834
109,181250,18.7,39.6,0.58,1350,1.0776740740740742
110,182530,18.55,39.63,0.58,1280,1.0228281249999998
111,183880,18.44,39.76,0.58,1350,1.078111111111111
112,185170,18.28,40.01,0.58,1290,1.030612403100775
113,186490,18.5,39.3,0.58,1320,1.0541742424242422
114,187820,18.07,40.09,0.58,1330,1.0522556390977444
115,189170,17.9,40.33,0.58,1350,1.064288888888889
116,190580,17.77,40.37,0.58,1410,1.1106808510638297
117,191940,17.68,40.37,0.58,1360,1.0588014705882351
118,193260,17.62,40.55,0.58,1320,1.027840909090909
119,194570,17.59,40.72,0.57,1310,1.0172519083969465
120,195900,17.53,40.87,0.57,1330,1.0232857142857144
121,197270,17.5,40.91,0.57,1370,1.0523357664233577
122,198700,22.21,32.43,0.57,1430,1.075874125874126
123,200050,23.57,30.61,0.57,1350,1.0099407407407408
124,201420,24.62,29.25,0.57,1370,1.0245182481751827
125,202730,25.73,27.81,0.57,1310,1.0069465648854958
126,203960,26.15,27.29,0.57,1230,0.9468943089430896
127,205140,27.07,26.31,0.57,1180,0.9082118644067796
128,206410,27.98,25.32,0.57,1270,1.0391732283464568
129,207490,28.72,24.52,0.57,1080,0.8864907407407409
130,208690,29.46,23.58,0.57,1200,0.9835
131,209910,29.71,23.2,0.57,1220,1.0470245901639341
132,210960,30.08,22.69,0.57,1050,0.9040476190476191
133,211980,30.41,22.32,0.57,1020,0.8787549019607843
134,213040,31.0,21.7,0.57,1060,0.9299150943396226
135,213940,31.18,21.46,0.57,900,0.7951111111111112
136,215000,31.36,21.36,0.57,1060,0.9336037735849055
137,216050,31.68,21.05,0.56,1050,0.9250380952380952
138,216940,31.95,20.85,0.56,890,0.7870449438202247
139,218010,31.9,21.0,0.56,1070,0.9428785046728971
140,219100,32.03,21.11,0.56,1090,0.9605412844036694
141,220100,32.05,21.34,0.56,1000,0.8675200000000001
142,221000,32.2,21.26,0.56,900,0.7779222222222221
143,222090,32.24,21.51,0.56,1090,0.9385596330275229
144,223050,29.99,23.93,0.56,960,0.8290312500000001
145,224130,28.27,26.18,0.56,1080,0.9197592592592593
146,225090,27.54,27.18,0.56,960,0.8194895833333333
147,226100,27.15,27.68,0.56,1010,0.86109900990099
148,227010,26.7,28.33,0.56,910,0.7696813186813187
149,228070,26.25,29.14,0.56,1060,0.8820377358490568
150,229070,25.89,29.94,0.56,1000,0.8327100000000001
151,230130,25.46,30.75,0.56,1060,0.8819245283018868
152,231030,25.1,31.87,0.56,900,0.7505111111111111
153,232140,24.82,32.16,0.56,1110,0.9225855855855857
154,233160,24.25,33.01,0.56,1020,0.8486960784313728
155,234100,23.82,33.8,0.56,940,0.7833297872340427
156,235230,23.43,34.53,0.56,1130,0.938938053097345
157,236280,23.1,34.85,0.56,1050,0.8731619047619049
158,237290,22.75,35.45,0.56,1010,0.840960396039604
159,238200,22.38,36.6,0.56,910,0.7592747252747254
160,239320,22.11,37.11,0.56,1120,0.9312321428571428
161,240190,22.04,37.17,0.56,870,0.7261494252873563
162,241220,21.85,37.67,0.56,1030,0.8570582524271845
163,242170,21.71,37.77,0.56,950,0.7912421052631577
164,243370,21.44,38.22,0.55,1200,0.995775
165,244480,21.32,38.7,0.55,1110,0.9221441441441441
166,245400,21.25,38.62,0.55,920,0.7667391304347826
167,246570,21.12,38.9,0.55,1170,0.9709572649572651
168,247600,21.05,38.87,0.55,1030,0.8566893203883496
169,248540,20.9,39.16,0.55,940,0.7857765957446807
170,249550,20.93,38.99,0.55,1010,0.8506732673267327
171,250560,20.83,39.01,0.55,1010,0.8509603960396039
172,251620,20.72,39.01,0.55,1060,0.893
173,252540,20.58,39.4,0.55,920,0.7768260869565218
174,253580,20.61,39.08,0.55,1040,0.8762403846153846
175,254520,20.49,39.18,0.55,940,0.7928191489361703
176,255620,20.43,39.28,0.55,1100,0.9248272727272728
177,256560,20.39,39.33,0.55,940,0.7927659574468086
178,257580,20.28,39.35,0.55,1020,0.8590098039215687
179,258470,20.18,39.51,0.55,890,0.7516179775280899
180,259530,20.15,39.55,0.55,1060,0.8925283018867923
181,260450,20.01,39.73,0.55,920,0.7767391304347825
182,261610,19.97,39.87,0.55,1160,0.9752413793103445
183,262520,19.85,40.06,0.55,910,0.768230769230769
184,263560,19.72,40.08,0.55,1040,0.8756538461538461
185,264600,19.52,40.2,0.55,1040,0.8755288461538462
186,265590,19.45,40.3,0.54,990,0.8340404040404042
187,266610,19.46,40.64,0.54,1020,0.8591470588235294
188,267630,19.32,40.45,0.54,1020,0.8591666666666666
189,268690,19.18,40.55,0.54,1060,0.8924056603773585
190,269670,19.11,40.53,0.54,980,0.8263163265306123
191,270690,19.03,40.56,0.54,1020,0.8498725490196077
192,271780,18.96,40.59,0.54,1090,0.9058440366972478
193,272740,18.9,40.6,0.54,960,0.7998854166666667
194,273780,18.82,40.57,0.54,1040,0.8653461538461539
195,274830,18.71,40.64,0.54,1050,0.8734095238095239
196,275860,18.66,40.59,0.54,1030,0.8570970873786407
197,276980,18.6,40.57,0.54,1120,0.930732142857143
198,278020,18.55,40.55,0.54,1040,0.8857019230769231
199,279130,18.51,40.57,0.54,1110,0.9449999999999998
200,280030,18.48,40.64,0.54,900,0.7684888888888887
201,281160,18.49,40.64,0.54,1130,0.9729911504424779
202,282230,18.47,40.7,0.54,1070,0.9316822429906542
203,283060,18.46,40.7,0.54,830,0.7263012048192774
204,283980,18.46,40.8,0.54,920,0.8037934782608694
205,285020,23.22,32.2,0.54,1040,0.915375
206,285930,24.5,30.69,0.54,910,0.804120879120879
207,286980,25.25,29.74,0.54,1050,0.9255904761904762
208,287810,25.34,29.81,0.54,830,0.7349879518072291
209,288890,26.56,28.46,0.54,1080,1.0039722222222223
210,289780,27.47,27.45,0.54,890,0.8313595505617977
211,290890,28.04,26.78,0.54,1110,1.0326486486486486
212,291810,28.13,26.73,0.53,920,0.8744239130434783
213,292560,28.48,26.25,0.53,750,0.7331066666666669
214,293560,28.5,26.28,0.53,1000,0.9722
215,294310,28.87,25.96,0.53,750,0.7330533333333333
216,295250,29.44,25.38,0.53,940,0.9162978723404256
217,296050,29.69,25.16,0.53,800,0.7893000000000001
218,297030,29.18,25.81,0.53,980,0.9630306122448982
219,297850,28.43,26.83,0.53,820,0.8081951219512197
220,298480,27.85,27.49,0.53,630,0.6243492063492064
221,299250,27.34,28.15,0.53,770,0.7474285714285717
222,300120,27.14,28.62,0.53,870,0.83983908045977
223,300820,26.62,29.47,0.53,700,0.6783142857142858
224,301680,25.94,30.54,0.53,860,0.829767441860465
225,302390,25.6,31.2,0.53,710,0.6879154929577465
226,303260,25.26,31.78,0.53,870,0.8393103448275862
227,303980,25.12,32.12,0.53,720,0.6972916666666666
228,304710,25.78,31.13,0.53,730,0.7065890410958906
229,305580,25.98,30.9,0.53,870,0.8397586206896552
230,306310,26.51,30.24,0.53,730,0.701917808219178
231,307020,27.39,29.15,0.53,710,0.6806338028169013
232,307820,27.54,29.0,0.53,800,0.7651375
233,308780,27.16,29.76,0.53,960,0.9150729166666665
234,309550,26.89,30.25,0.53,770,0.7367792207792209
235,310570,26.64,30.83,0.53,1020,0.9613039215686273
236,311340,26.48,31.23,0.53,770,0.7292727272727272
237,312190,26.08,32.02,0.53,850,0.8036352941176472
238,313010,25.82,32.44,0.53,820,0.7759512195121953
239,313850,25.64,33.02,0.53,840,0.794357142857143
240,314750,25.74,32.87,0.53,900,0.8499111111111112
241,315520,25.64,34.03,0.53,770,0.7290909090909091
242,316500,25.3,35.5,0.53,980,0.9243571428571429
243,317370,25.13,35.44,0.53,870,0.8224597701149426
244,318100,25.03,35.53,0.53,730,0.6919863013698629
245,319000,24.87,35.73,0.53,900,0.8498222222222223
246,319900,24.44,35.97,0.53,900,0.850111111111111
247,320630,24.08,36.63,0.53,730,0.696054794520548
248,321440,23.89,36.81,0.53,810,0.7746049382716048
249,322250,23.47,37.53,0.53,810,0.7746543209876543
250,323040,23.15,37.95,0.53,790,0.755620253164557
251,323960,22.69,38.75,0.53,920,0.8778152173913043
252,324770,22.34,39.67,0.53,810,0.7825679012345679
253,325660,22.34,40.16,0.53,890,0.8587977528089887
254,326380,22.19,40.48,0.53,720,0.697138888888889
255,327250,22.05,40.84,0.53,870,0.8395862068965518
256,328150,21.94,40.94,0.53,900,0.8680444444444445
257,329090,21.81,41.14,0.53,940,0.9058723404255321
258,330040,21.57,41.42,0.53,950,0.9150105263157897
259,330850,21.52,41.44,0.53,810,0.7828888888888889
260,331710,21.37,41.61,0.53,860,0.829953488372093
261,332440,21.19,41.89,0.53,730,0.7065753424657535
262,333350,21.14,41.98,0.53,910,0.8774835164835164
263,334150,21.03,42.15,0.53,800,0.773075
264,335120,20.75,42.92,0.53,970,0.9287835051546391
265,336050,20.48,43.32,0.53,930,0.8871935483870966
266,336960,20.39,43.29,0.53,910,0.8683626373626373
267,337860,20.23,43.52,0.53,900,0.8587555555555555
268,338760,20.13,43.75,0.53,900,0.8529222222222221
269,339600,20.03,43.65,0.53,840,0.7939761904761904
270,340540,19.98,43.59,0.53,940,0.8873191489361701
271,341410,19.92,43.58,0.53,870,0.8225977011494254
272,342280,19.92,43.46,0.53,870,0.8176666666666668
273,343100,19.93,43.69,0.53,820,0.7674756097560976
274,344040,19.81,43.66,0.53,940,0.8772234042553192
275,344890,19.64,44.03,0.53,850,0.7947764705882352
276,345790,19.54,44.13,0.53,900,0.8441222222222221
277,346790,19.45,44.25,0.53,1000,0.94214
278,347660,19.42,44.29,0.53,870,0.8218735632183907
279,348590,19.33,44.32,0.53,930,0.8777741935483873
280,349580,19.26,44.38,0.53,990,0.9340404040404041
281,350560,19.18,44.6,0.53,980,0.9244081632653062
282,351440,19.15,44.73,0.53,880,0.8310227272727273
283,352430,19.1,44.77,0.53,990,0.9333232323232323
284,353370,19.03,44.85,0.53,940,0.8951702127659574
285,354340,18.98,44.92,0.53,970,0.9247938144329898
286,355330,18.99,44.91,0.53,990,0.943030303030303
287,356280,18.94,45.04,0.53,950,0.9053473684210526
288,357090,18.89,45.24,0.53,810,0.7904444444444445
289,358030,18.89,45.24,0.53,940,0.9151808510638298
290,359020,18.86,45.22,0.53,990,0.963121212121212
291,359900,18.85,45.16,0.53,880,0.8580568181818182
292,360780,18.81,45.24,0.53,880,0.8661590909090908
293,361680,18.76,45.37,0.53,900,0.8856
294,362580,18.7,45.73,0.53,900,0.8857555555555556
295,363380,18.72,45.44,0.53,800,0.7892625
296,364270,18.66,45.51,0.53,890,0.9017303370786515
297,365070,18.56,45.7,0.53,800,0.8131124999999999
298,365940,18.54,45.73,0.53,870,0.882344827586207
299,366720,18.45,45.97,0.53,780,0.7928589743589741
300,367600,18.39,46.07,0.53,880,0.911534090909091
301,368380,18.34,46.07,0.53,780,0.8161923076923077
302,369210,18.29,46.07,0.53,830,0.8679638554216866
303,369990,18.27,46.19,0.53,780,0.8170641025641027
304,370910,18.25,46.08,0.53,920,0.9652499999999999
305,371870,18.36,46.07,0.53,960,1.02075
306,372750,18.61,46.3,0.53,880,0.9371704545454546
307,373560,19.31,45.18,0.53,810,0.86379012345679
308,374360,19.88,44.22,0.53,800,0.8530375
309,375280,20.76,42.11,0.53,920,0.9789673913043478
310,376140,21.68,39.97,0.53,860,0.9161046511627909
311,377000,22.5,38.26,0.53,860,0.915686046511628
312,377830,23.28,36.75,0.53,830,0.8843614457831325
313,378610,23.84,35.81,0.53,780,0.81025641025641
314,379460,23.49,36.47,0.53,850,0.880364705882353
315,380350,24.43,34.74,0.53,890,0.9207415730337078
316,381160,25.1,33.89,0.53,810,0.839320987654321
317,381930,25.81,32.93,0.53,770,0.7724935064935065
318,382750,26.21,32.42,0.53,820,0.8089268292682926
319,383620,26.65,31.69,0.53,870,0.8574137931034481
320,384400,26.95,31.42,0.53,780,0.7700769230769231
321,385300,27.28,30.95,0.53,900,0.8739777777777777
322,386280,27.82,30.29,0.53,980,0.9049387755102041
323,387320,28.23,29.72,0.53,1040,0.9592692307692309
324,388260,28.5,29.41,0.53,940,0.8686276595744681
325,389290,28.73,29.12,0.53,1030,0.9729320388349514
326,390350,28.87,29.22,0.53,1060,1.0091037735849056
327,391370,28.93,28.93,0.53,1020,0.9719313725490196
328,392350,29.03,28.78,0.52,980,0.9343979591836735
329,393310,28.93,29.0,0.52,960,0.9539375000000001
330,394260,29.0,29.04,0.52,950,0.9441894736842107
331,395080,28.93,29.07,0.52,820,0.8171219512195124
332,395910,28.54,29.61,0.52,830,0.8268072289156627
333,396750,28.24,30.18,0.52,840,0.8447619047619047
334,397640,28.28,30.02,0.52,890,0.894123595505618
335,398460,28.25,30.26,0.52,820,0.8250853658536585
336,399430,28.15,30.3,0.52,970,0.9731134020618556
337,400280,27.93,30.75,0.52,850,0.8464823529411765
338,401150,27.57,31.3,0.52,870,0.8657471264367814
339,401990,27.11,32.14,0.52,840,0.8365238095238096
340,402880,26.88,32.36,0.52,890,0.8855056179775281
341,403720,26.16,33.83,0.52,840,0.8149761904761904
342,404600,25.64,34.88,0.52,880,0.8493522727272728
343,405350,25.48,35.2,0.52,750,0.7258800000000001
344,406190,25.35,35.19,0.52,840,0.8112142857142858
345,407040,25.31,35.39,0.52,850,0.8080705882352941
346,408010,24.69,36.93,0.52,970,0.9056082474226805
347,408840,24.39,37.6,0.52,830,0.7768795180722893
348,409820,24.12,38.0,0.52,980,0.9146836734693877
349,410730,23.8,38.4,0.52,910,0.8394395604395606
350,411660,23.62,38.74,0.52,930,0.8503225806451612
351,412670,23.24,39.42,0.52,1010,0.9221980198019804
352,413690,23.08,39.52,0.52,1020,0.931245098039216
353,414720,22.94,39.73,0.52,1030,0.9308058252427185
354,415800,22.74,40.16,0.52,1080,0.9743981481481481
355,416780,22.63,40.47,0.52,980,0.8855510204081634
356,417740,22.5,40.71,0.52,960,0.8648854166666667
357,418720,22.34,40.9,0.52,980,0.8757551020408163
358,419740,22.2,41.0,0.52,1020,0.9108627450980393
359,420930,22.04,41.32,0.52,1190,1.059924369747899
360,422060,21.87,41.51,0.52,1130,1.0075486725663716
361,423080,21.78,41.55,0.51,1020,0.9111176470588234
362,424000,21.66,41.67,0.51,920,0.8230652173913042
363,424850,21.54,41.88,0.51,850,0.7613058823529413
364,425800,21.46,41.91,0.51,950,0.8492947368421053
365,426760,21.42,41.8,0.51,960,0.8580625
366,427820,21.32,42.05,0.51,1060,0.9458301886792453
367,428820,21.13,42.35,0.51,1000,0.89327
368,429860,21.0,42.44,0.51,1040,0.9284615384615386
369,430820,20.93,42.63,0.51,960,0.8580520833333333
370,431810,20.84,42.82,0.51,990,0.8845050505050503
371,432710,20.74,42.82,0.51,900,0.8053111111111112
372,433700,20.64,42.9,0.51,990,0.8844646464646463
373,434600,20.58,43.0,0.51,900,0.8052777777777779
374,435580,20.53,42.87,0.51,980,0.8756122448979591
375,436440,20.49,42.89,0.51,860,0.7787325581395346
376,437390,20.38,42.92,0.51,950,0.858821052631579
377,438350,20.3,42.87,0.51,960,0.8677291666666667
378,439230,20.2,43.19,0.51,880,0.7966363636363638
379,440130,20.01,43.61,0.51,900,0.8144333333333333
380,441120,19.97,43.72,0.51,990,0.8944343434343434
381,442070,19.91,43.79,0.51,950,0.8588315789473684
382,442960,19.98,43.69,0.51,890,0.8085505617977529
