transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,70,19.38,41.21,0.72,900,1.0968749999999998
1,910,19.18,41.14,0.72,840,0.54075
2,1980,18.95,41.16,0.72,1070,0.6859252336448599
3,3180,18.66,41.11,0.72,1200,0.7678083333333333
4,4530,17.96,42.18,0.72,1350,0.8617703703703705
5,5940,17.73,42.51,0.72,1410,0.8995177304964538
6,7460,17.54,42.73,0.72,1520,0.9631776315789474
7,9140,17.4,42.99,0.72,1680,1.052095238095238
8,10890,17.2,43.25,0.72,1750,1.0925999999999998
9,12710,17.01,43.65,0.72,1820,1.1037362637362638
10,14640,16.77,44.09,0.72,1930,1.1529481865284974
11,16590,16.47,44.67,0.72,1950,1.1199384615384615
12,18530,16.25,44.98,0.72,1940,1.0871134020618558
13,20540,16.29,45.1,0.72,2010,1.0953930348258707
14,22600,16.15,45.37,0.72,2060,1.0636165048543689
15,24810,16.09,45.51,0.72,2210,1.1193348416289592
16,27200,26.37,26.97,0.72,2390,1.140673640167364
17,29550,28.76,23.99,0.72,2350,1.2063404255319148
18,31960,30.86,21.88,0.72,2410,1.3103029045643153
19,34380,31.41,20.86,0.72,2420,1.6521363636363635
20,36620,31.74,20.49,0.72,2240,1.6713705357142856
21,38610,30.43,21.54,0.72,1990,1.6065075376884423
22,40470,29.72,22.04,0.72,1860,1.556494623655914
23,42260,30.8,20.23,0.72,1790,1.5201396648044694
24,43990,31.24,19.16,0.72,1730,1.4594450867052025
25,45850,31.32,19.22,0.72,1860,1.56
26,47640,30.65,19.25,0.72,1790,1.4548212290502793
27,49340,30.21,19.38,0.72,1700,1.3643058823529413
28,50970,30.37,19.22,0.72,1630,1.263325153374233
29,52680,30.14,19.17,0.72,1710,1.2888011695906432
30,54490,29.31,20.15,0.72,1810,1.3409392265193372
31,56330,28.39,21.33,0.72,1840,1.3299130434782611
32,58260,27.65,22.15,0.72,1930,1.3625440414507772
33,60320,27.09,22.74,0.72,2060,1.428101941747573
34,62450,24.0,25.89,0.72,2130,1.4389718309859159
35,64570,23.32,26.93,0.72,2120,1.428183962264151
36,66610,23.43,26.97,0.72,2040,1.3736421568627448
37,68640,23.11,27.54,0.72,2030,1.372221674876847
38,70750,22.77,27.97,0.72,2110,1.4423933649289093
39,72800,22.42,28.33,0.72,2050,1.4006682926829275
40,74990,22.09,28.18,0.72,2190,1.4938995433789952
41,77000,21.79,28.08,0.72,2010,1.3913084577114427
42,79020,21.38,28.46,0.72,2020,1.3991534653465347
43,81040,21.09,28.53,0.72,2020,1.4190643564356438
44,83060,20.81,28.56,0.72,2020,1.418940594059406
45,84970,20.59,28.52,0.72,1910,1.3425654450261781
46,86870,20.43,28.7,0.72,1900,1.3432631578947367
47,88710,20.29,28.69,0.72,1840,1.3105054347826086
48,90490,20.16,28.56,0.72,1780,1.2697865168539322
49,92210,19.51,29.15,0.72,1720,1.2265813953488374
50,93930,19.0,29.47,0.72,1720,1.2267558139534884
51,95730,18.72,29.57,0.72,1800,1.2824388888888891
52,97530,18.4,29.4,0.72,1800,1.2821166666666666
53,99320,18.22,29.51,0.72,1790,1.2741061452513964
54,101200,18.01,29.86,0.72,1880,1.329441489361702
55,102940,17.83,29.98,0.72,1740,1.221442528735632
56,104690,17.67,30.11,0.72,1750,1.2232228571428574
57,106450,17.6,30.34,0.72,1760,1.2183579545454544
58,108210,17.66,30.68,0.72,1760,1.2166534090909091
59,109940,17.62,31.07,0.72,1730,1.1850809248554912
60,111660,17.66,31.4,0.72,1720,1.1785406976744188
61,113250,28.34,18.92,0.72,1590,1.078069182389937
62,114770,30.19,17.52,0.72,1520,1.0298552631578948
63,116170,31.69,16.48,0.72,1400,1.0144357142857143
64,117490,31.66,16.79,0.72,1320,0.9635530303030302
65,118650,32.24,16.15,0.72,1160,0.8481551724137932
66,119740,32.1,16.27,0.72,1090,0.9022660550458715
67,120710,32.54,16.21,0.72,970,0.808298969072165
68,121660,33.43,15.59,0.71,950,0.7910842105263158
69,122560,34.13,15.28,0.71,900,0.7631888888888888
70,123360,34.41,15.19,0.71,800,0.700775
71,124230,34.58,15.06,0.71,870,0.7608850574712646
72,125150,34.82,15.07,0.71,920,0.8039565217391303
73,126010,34.44,15.34,0.71,860,0.7521744186046514
74,126930,33.19,16.46,0.71,920,0.8225217391304347
75,127720,32.43,16.98,0.71,790,0.7082151898734177
76,128560,31.97,17.3,0.71,840,0.7512619047619048
77,129350,31.1,18.03,0.71,790,0.7080379746835442
78,130310,31.11,18.1,0.71,960,0.8485104166666667
79,131300,31.1,18.47,0.71,990,0.8731616161616162
80,132250,31.39,18.29,0.71,950,0.8389578947368421
81,133150,31.64,18.18,0.71,900,0.7959444444444445
82,134010,31.69,18.41,0.71,860,0.7439651162790696
