transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,470,17.46,45.15,0.74,900,0.8456250000000001
1,1430,17.38,45.18,0.74,960,0.6170833333333333
2,2530,17.23,44.99,0.74,1100,0.7054636363636364
3,3730,17.1,44.98,0.74,1200,0.7684083333333332
4,5070,17.01,44.85,0.74,1340,0.8563432835820894
5,6340,16.8,45.17,0.74,1270,0.8122125984251969
6,7600,16.74,45.28,0.74,1260,0.7995873015873015
7,8980,16.61,45.57,0.74,1380,0.869159420289855
8,10400,16.47,45.87,0.74,1420,0.8942746478873239
9,11880,16.34,46.07,0.74,1480,0.9042770270270271
10,13430,16.27,46.32,0.74,1550,0.9440193548387096
11,15050,16.05,46.7,0.74,1620,0.9542839506172839
12,16750,15.84,47.02,0.74,1700,0.9822823529411764
13,18550,15.63,47.38,0.73,1800,1.0100111111111112
14,20470,15.54,47.51,0.73,1920,1.0479427083333333
15,22420,15.42,47.73,0.73,1950,1.013251282051282
16,24430,15.39,47.67,0.72,2010,1.0178805970149254
17,26560,22.68,34.04,0.72,2130,1.022206572769953
18,28780,24.09,32.02,0.72,2220,1.057202702702703
19,31100,25.66,30.34,0.72,2320,1.265478448275862
20,33480,26.23,29.41,0.72,2380,1.5425252100840339
21,35690,26.54,28.93,0.72,2210,1.5314886877828056
22,37750,21.42,37.07,0.72,2060,1.6645242718446602
23,39720,21.76,35.56,0.72,1970,1.6070659898477158
24,41560,21.66,34.54,0.72,1840,1.5666684782608697
25,43330,21.77,34.08,0.72,1770,1.5054745762711865
26,45200,21.83,33.84,0.72,1870,1.5738502673796795
27,47050,22.06,32.86,0.72,1850,1.539027027027027
28,48860,22.58,31.6,0.72,1810,1.4543756906077348
29,50630,22.94,30.68,0.72,1770,1.4005254237288136
30,52500,23.27,29.97,0.72,1870,1.4094973262032087
31,54490,25.05,27.59,0.71,1990,1.4732864321608043
32,56520,25.91,26.61,0.71,2030,1.4689901477832512
33,58650,25.82,26.84,0.71,2130,1.4935868544600936
34,60960,25.38,26.55,0.71,2310,1.6008138528138525
35,63160,25.15,26.57,0.71,2200,1.482968181818182
36,65390,24.44,27.29,0.71,2230,1.5015112107623323
37,67570,22.57,28.92,0.71,2180,1.4685412844036698
38,69710,21.9,29.06,0.71,2140,1.460528037383177
39,71810,21.49,29.35,0.71,2100,1.4375857142857142
40,73860,21.16,28.97,0.71,2050,1.4057170731707318
41,75950,20.81,29.15,0.71,2090,1.4402488038277512
42,77990,20.46,29.18,0.71,2040,1.4191617647058827
43,80020,20.14,29.61,0.71,2030,1.4236600985221675
44,81930,19.9,29.76,0.71,1910,1.3479790575916228
45,83730,19.65,29.83,0.71,1800,1.27315
46,85410,19.48,29.9,0.71,1680,1.1886488095238095
47,87100,19.34,29.83,0.71,1690,1.2057692307692307
48,88870,19.19,30.01,0.71,1770,1.2684632768361581
49,90640,19.05,29.9,0.71,1770,1.2678926553672316
50,92270,18.84,29.84,0.71,1630,1.1691226993865032
51,93810,18.56,29.83,0.71,1540,1.106090909090909
52,95460,18.3,29.9,0.71,1650,1.1828545454545454
53,97060,18.07,29.99,0.71,1600,1.14941875
54,98570,17.9,30.18,0.71,1510,1.0857814569536424
55,100080,17.75,30.54,0.7,1510,1.084251655629139
