transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,120,17.1,46.71,0.72,900,1.064
1,920,16.8,47.13,0.72,800,0.5157
2,1920,16.28,48.03,0.72,1000,0.6428300000000002
3,3080,15.68,49.03,0.72,1160,0.7447758620689656
4,4400,15.68,49.15,0.72,1320,0.846090909090909
5,5730,15.74,48.92,0.72,1330,0.8521654135338347
6,7220,15.77,48.72,0.72,1490,0.9525234899328858
7,8690,15.56,49.24,0.72,1470,0.9250680272108843
8,10210,15.42,49.65,0.72,1520,0.9549144736842106
9,11770,15.22,49.97,0.72,1560,0.9526538461538461
10,13370,15.34,49.88,0.72,1600,0.9720125
11,14930,15.12,50.06,0.72,1560,0.9216025641025641
12,16680,15.11,50.41,0.72,1750,1.0093828571428571
13,18380,14.89,50.55,0.72,1700,0.9600529411764706
14,20100,15.11,50.26,0.72,1720,0.9401511627906975
15,21900,14.86,50.61,0.72,1800,0.9604999999999999
16,23860,14.93,50.4,0.72,1960,0.9913826530612244
17,26070,19.57,39.08,0.72,2210,1.0749049773755657
18,28450,22.04,35.01,0.72,2380,1.131584033613445
19,31010,23.76,32.84,0.72,2560,1.38633203125
20,33530,23.61,31.95,0.72,2520,1.621765873015873
21,35800,24.38,30.93,0.72,2270,1.5672555066079297
22,37920,22.91,32.93,0.72,2120,1.7077735849056603
23,39910,21.82,33.85,0.72,1990,1.6304120603015078
24,41830,22.16,32.08,0.72,1920,1.6277187499999999
25,43780,22.39,30.73,0.72,1950,1.6456923076923078
26,45820,22.71,30.28,0.72,2040,1.7101617647058822
27,47850,22.77,29.23,0.72,2030,1.6419852216748767
28,49790,22.74,28.31,0.72,1940,1.554484536082474
29,51780,22.77,28.46,0.72,1990,1.5080301507537688
30,53850,22.74,28.38,0.72,2070,1.557743961352657
31,56060,23.04,28.33,0.72,2210,1.596461538461539
32,58260,23.13,27.93,0.72,2200,1.5527772727272726
33,60590,22.27,28.86,0.71,2330,1.609
34,62860,20.89,30.73,0.71,2270,1.528506607929515
35,65090,20.7,31.15,0.71,2230,1.499309417040359
36,67310,19.84,32.1,0.71,2220,1.4942747747747749
37,69480,20.08,31.76,0.71,2170,1.4772258064516126
38,71560,19.72,32.43,0.71,2080,1.4216346153846153
39,73700,19.43,32.4,0.71,2140,1.4620841121495325
40,75900,18.91,33.07,0.71,2200,1.5083727272727274
41,77960,18.67,32.9,0.71,2060,1.4286116504854365
42,80050,18.46,33.21,0.71,2090,1.462665071770335
43,82120,18.23,33.37,0.71,2070,1.4558888888888888
44,84170,18.28,33.0,0.71,2050,1.4434243902439028
45,86090,18.34,32.4,0.71,1920,1.353515625
46,87980,18.05,32.72,0.71,1890,1.3507037037037037
47,89800,18.05,32.57,0.71,1820,1.3010164835164837
48,91680,17.91,32.31,0.71,1880,1.3412500000000003
49,93610,17.24,32.73,0.71,1930,1.375704663212435
50,95450,16.9,33.06,0.71,1840,1.312179347826087
51,97210,16.66,33.15,0.71,1760,1.2568806818181817
52,98940,16.58,33.35,0.71,1730,1.2366127167630057
53,100660,16.38,33.6,0.71,1720,1.2296802325581393
54,102350,16.25,33.73,0.71,1690,1.1923076923076923
55,104090,16.04,34.07,0.71,1740,1.2268218390804597
56,105740,16.03,34.64,0.71,1650,1.148630303030303
57,107340,16.42,34.5,0.71,1600,1.11386875
58,108880,16.64,34.25,0.71,1540,1.0599025974025975
59,110420,16.7,34.44,0.71,1540,1.0568246753246753
60,112020,20.47,28.53,0.71,1600,1.089825
61,113730,22.66,26.45,0.71,1710,1.1543391812865498
62,115400,24.1,25.26,0.71,1670,1.1473532934131736
63,116900,25.2,24.22,0.71,1500,1.0906333333333336
64,118310,25.64,23.48,0.71,1410,1.0270354609929078
65,119640,25.54,23.56,0.71,1330,1.0832556390977444
66,120960,25.49,24.22,0.71,1320,1.092477272727273
67,122130,25.88,23.81,0.71,1170,0.9697350427350429
68,123100,26.14,23.8,0.71,970,0.8428144329896907
69,124110,26.16,24.07,0.71,1010,0.8799306930693069
70,124980,26.42,23.82,0.71,870,0.7602068965517238
71,125820,26.5,23.74,0.71,840,0.7353333333333333
72,126620,26.66,23.86,0.71,800,0.7163999999999999
73,127400,26.41,24.27,0.71,780,0.6990000000000001
74,128420,26.24,24.78,0.71,1020,0.9105588235294118
75,129450,26.19,24.82,0.71,1030,0.9192038834951457
76,130360,26.02,25.09,0.71,910,0.8044945054945055
77,131260,26.13,25.14,0.71,900,0.7963111111111112
78,132260,26.17,25.17,0.71,1000,0.8829200000000003
79,133140,26.47,24.78,0.71,880,0.7780454545454545
80,134010,26.52,25.09,0.71,870,0.7521609195402299
81,135010,26.44,25.97,0.71,1000,0.8619599999999998
82,136010,26.37,26.54,0.71,1000,0.86176
83,137040,26.2,26.97,0.71,1030,0.8791844660194174
84,138050,26.1,27.29,0.71,1010,0.8507128712871287
85,139170,25.94,27.54,0.71,1120,0.9414196428571429
86,140210,26.06,27.4,0.71,1040,0.87525
87,141150,26.84,26.56,0.71,940,0.7753510638297874
88,142200,27.24,26.11,0.71,1050,0.8636666666666668
89,143430,26.84,26.74,0.71,1230,1.0087317073170732
90,144670,26.82,26.98,0.71,1240,1.0070806451612901
91,145930,27.37,26.51,0.71,1260,1.0207777777777778
92,147220,27.34,26.78,0.71,1290,1.044720930232558
93,148470,26.93,27.12,0.71,1250,0.989992
94,149760,26.33,28.03,0.71,1290,1.0185271317829458
95,151090,26.05,28.52,0.71,1330,1.0495037593984964
96,152390,23.02,34.05,0.71,1300,1.0137384615384615
97,153830,22.63,35.07,0.71,1440,1.1213958333333334
98,155240,22.34,35.37,0.71,1410,1.098758865248227
99,156640,21.95,35.45,0.71,1400,1.0910000000000002
100,158020,21.7,35.88,0.71,1380,1.0751014492753623
101,159350,21.46,36.0,0.7,1330,1.036375939849624
102,160680,21.25,36.2,0.7,1330,1.0368120300751882
103,161950,21.06,36.46,0.7,1270,0.9906062992125984
104,163140,20.79,36.81,0.7,1190,0.9290252100840337
105,164440,20.47,37.22,0.7,1300,1.0134461538461539
106,165840,20.11,37.91,0.7,1400,1.0948285714285717
107,167100,20.1,37.92,0.7,1260,0.9960634920634922
108,168540,19.89,37.99,0.7,1440,1.1360416666666668
109,169980,19.35,39.01,0.7,1440,1.1360763888888887
110,171360,18.76,40.49,0.69,1380,1.0889202898550725
111,172790,17.95,42.27,0.69,1430,1.1273146853146854
112,173690,17.75,42.7,0.69,900,0.7238999999999999
113,174780,17.37,43.51,0.69,1090,0.8740917431192662
114,176050,17.12,44.18,0.69,1270,1.0160393700787402
115,177380,16.86,45.11,0.69,1330,1.0632105263157894
116,178730,16.66,45.04,0.69,1350,1.0784666666666667
117,180020,16.45,44.98,0.69,1290,1.0317906976744184
118,181340,16.38,44.94,0.69,1320,1.0561742424242424
119,182680,16.29,44.94,0.68,1340,1.0717835820895523
120,184010,16.14,45.16,0.68,1330,1.0638195488721804
121,185410,16.07,45.01,0.68,1400,1.1187785714285714
122,186720,15.9,45.24,0.68,1310,1.0476641221374043
123,188130,15.72,45.73,0.68,1410,1.1138297872340428
124,189490,15.58,45.84,0.68,1360,1.0736029411764707
125,190820,15.45,45.7,0.68,1330,1.0502105263157895
126,192090,15.33,46.07,0.68,1270,0.9914488188976377
127,193350,15.77,45.11,0.68,1260,0.9831349206349207
128,194510,15.39,46.11,0.68,1160,0.9040517241379312
129,195880,15.37,46.07,0.68,1370,1.0547664233576644
130,197220,15.52,45.64,0.68,1340,1.0320074626865672
131,198430,19.66,36.9,0.68,1210,0.918495867768595
132,199830,21.41,33.57,0.68,1400,1.0485214285714286
133,201200,21.8,32.83,0.68,1370,1.0264379562043795
134,202550,20.26,36.86,0.68,1350,1.0364888888888888
135,203830,19.49,39.69,0.68,1280,0.9857265625
136,204950,19.58,38.88,0.68,1120,0.8640446428571428
137,206150,19.76,41.03,0.68,1200,0.9817833333333333
138,207200,20.01,41.12,0.68,1050,0.8632666666666667
139,208400,20.16,40.6,0.68,1200,0.9844250000000001
140,209480,20.92,37.03,0.68,1080,0.9243518518518519
141,210590,21.29,35.98,0.68,1110,0.9558558558558559
142,211490,21.02,37.87,0.68,900,0.7778222222222222
143,212610,21.31,37.55,0.68,1120,0.9719999999999998
144,213510,21.52,37.37,0.68,900,0.7956555555555553
145,214500,21.63,37.12,0.68,990,0.873989898989899
146,215530,22.03,34.78,0.68,1030,0.9086699029126214
147,216460,22.01,34.93,0.68,930,0.821763440860215
148,217640,22.12,35.22,0.68,1180,1.0384999999999998
149,218650,22.36,35.18,0.68,1010,0.891752475247525
150,219610,22.32,34.92,0.68,960,0.8472083333333333
151,220550,22.3,35.18,0.68,940,0.8116489361702126
152,221710,22.86,34.93,0.68,1160,0.9986293103448279
153,222640,23.02,34.97,0.68,930,0.8036021505376344
154,223810,22.81,35.37,0.68,1170,0.9978974358974357
155,224770,22.54,35.6,0.68,960,0.8194479166666666
156,225860,22.45,35.86,0.68,1090,0.9285137614678899
157,226910,22.24,36.27,0.68,1050,0.8906190476190478
158,227920,22.05,36.93,0.68,1010,0.8412277227722772
159,229130,21.92,37.33,0.68,1210,1.0050413223140495
160,230150,22.07,38.32,0.68,1020,0.8496960784313726
161,231400,21.64,38.62,0.68,1250,1.037704
162,232470,21.38,39.42,0.68,1070,0.8902616822429906
163,233660,21.09,39.72,0.68,1190,0.9889327731092438
164,234730,20.74,40.44,0.68,1070,0.890588785046729
165,235980,20.57,40.69,0.68,1250,1.0378720000000001
166,237070,20.36,40.97,0.68,1090,0.9066605504587157
167,238290,20.67,41.88,0.68,1220,1.0128032786885244
168,239480,20.91,42.38,0.68,1190,0.9889411764705882
169,240680,20.96,42.79,0.68,1200,0.9971249999999999
170,241870,20.93,42.94,0.68,1190,0.988966386554622
171,243010,20.51,42.25,0.68,1140,0.9478245614035085
172,244370,19.99,41.65,0.68,1360,1.12775
173,245480,19.85,43.19,0.68,1110,0.9237477477477478
174,246840,19.43,42.34,0.68,1360,1.128286764705882
175,247950,19.33,42.46,0.68,1110,0.9235495495495495
176,249290,19.25,42.6,0.68,1340,1.1232014925373135
177,250380,19.26,42.25,0.68,1090,0.9176513761467888
178,251720,19.23,41.92,0.68,1340,1.1242910447761192
179,252870,19.24,41.69,0.68,1150,0.967313043478261
180,254190,18.94,42.25,0.68,1320,1.1078712121212122
181,255370,18.94,42.05,0.68,1180,0.9921186440677965
182,256510,18.88,41.95,0.68,1140,0.9590526315789473
183,257680,18.69,42.26,0.68,1170,0.9835811965811961
184,258840,18.42,42.8,0.68,1160,0.9752413793103447
185,259880,18.38,42.83,0.68,1040,0.8763076923076922
186,261110,18.44,42.6,0.68,1230,1.0337723577235773
187,262240,18.45,42.41,0.68,1130,0.9508318584070797
188,263540,18.41,42.32,0.68,1300,1.0910384615384616
189,264840,18.28,42.45,0.68,1300,1.0910230769230769
190,265980,18.17,42.56,0.68,1140,0.9588070175438597
191,267260,18.14,42.51,0.68,1280,1.0750625
192,268530,18.1,42.46,0.68,1270,1.0667952755905512
193,269850,17.68,43.14,0.68,1320,1.1079469696969695
194,271140,17.23,44.15,0.68,1290,1.0704496124031007
195,272410,17.1,44.21,0.68,1270,1.0537322834645668
196,273570,16.99,44.39,0.68,1160,0.9639396551724139
197,274710,16.86,44.58,0.68,1140,0.947859649122807
198,275890,16.89,44.38,0.68,1180,0.9811525423728814
199,277160,16.88,44.26,0.68,1270,1.054826771653543
200,278470,16.89,44.1,0.68,1310,1.113297709923664
201,279720,17.05,43.88,0.68,1250,1.0625119999999997
202,280960,17.17,43.69,0.68,1240,1.0603145161290322
203,282270,17.24,43.46,0.68,1310,1.138656488549618
204,283420,17.3,43.35,0.68,1150,1.0016608695652174
205,284640,18.03,41.79,0.68,1220,1.065672131147541
206,285730,18.78,41.11,0.68,1090,0.9608256880733949
207,286830,19.22,40.79,0.68,1100,0.9697272727272727
208,287880,19.26,41.0,0.68,1050,0.926847619047619
209,289100,19.49,41.28,0.68,1220,1.1340983606557378
210,290190,20.03,40.61,0.68,1090,1.0159724770642202
211,291330,20.48,40.27,0.68,1140,1.061561403508772
212,292540,20.74,39.94,0.68,1210,1.1711404958677687
213,293780,21.11,39.41,0.68,1240,1.2021209677419356
214,294950,21.51,38.8,0.68,1170,1.1353675213675214
215,296250,22.04,38.66,0.68,1300,1.271730769230769
216,297430,22.23,38.16,0.68,1180,1.1565762711864407
217,298570,22.19,37.71,0.68,1140,1.1179912280701756
218,299640,22.38,37.17,0.68,1070,1.0300467289719628
219,300730,22.35,37.33,0.68,1090,1.0480183486238537
220,301750,22.14,37.89,0.68,1020,0.9818725490196075
221,302810,22.06,38.23,0.68,1060,1.0199150943396225
222,303850,22.2,38.05,0.68,1040,1.001125
223,304830,22.42,37.74,0.68,980,0.9442448979591835
224,305730,22.43,37.65,0.68,900,0.8682666666666665
225,306670,22.19,38.33,0.68,940,0.8975000000000001
226,307620,22.01,39.02,0.68,950,0.906221052631579
227,308590,22.16,38.96,0.68,970,0.9249175257731959
228,309580,22.22,39.21,0.68,990,0.9436161616161617
229,310760,22.2,39.46,0.68,1180,1.1096864406779663
230,311880,22.31,39.32,0.68,1120,1.0541875
231,312950,22.43,39.12,0.68,1070,1.0078130841121498
232,314050,23.11,39.55,0.68,1100,1.035509090909091
233,315080,23.46,40.02,0.68,1030,0.9705825242718445
234,316130,22.62,39.81,0.68,1050,0.9892285714285712
235,317300,22.59,39.74,0.68,1170,1.1004102564102565
236,318370,22.28,40.37,0.67,1070,1.0078130841121495
237,319370,22.04,41.15,0.67,1000,0.9430199999999997
238,320390,21.73,41.64,0.67,1020,0.9615882352941177
239,321460,21.35,42.8,0.67,1070,1.018700934579439
240,322520,21.11,43.42,0.67,1060,1.0092924528301885
241,323530,20.83,43.81,0.67,1010,0.9626336633663366
242,324530,20.68,44.17,0.67,1000,0.96102
243,325660,20.63,44.11,0.66,1130,1.0859911504424777
244,326770,20.51,44.36,0.66,1110,1.0668918918918917
245,327930,20.42,44.38,0.66,1160,1.1141379310344828
246,329110,20.16,44.75,0.66,1180,1.1329745762711867
247,330390,20.18,44.46,0.65,1280,1.2272265625
248,331650,20.06,44.39,0.65,1260,1.2084285714285712
249,332790,20.03,44.25,0.65,1140,1.0951842105263156
250,333860,19.97,44.25,0.65,1070,1.0291495327102802
251,335050,19.69,45.01,0.65,1190,1.1379999999999997
252,336250,19.47,44.99,0.65,1200,1.1400083333333333
253,337310,19.41,45.03,0.65,1060,1.0090943396226415
254,338400,19.34,45.27,0.65,1090,1.0369449541284401
255,339450,19.2,45.3,0.65,1050,0.9891904761904763
256,340480,19.04,45.43,0.64,1030,0.9706796116504854
257,341440,19.23,44.79,0.64,960,0.9058125
258,342430,19.1,45.01,0.64,990,0.9268686868686868
259,343370,18.97,45.27,0.63,940,0.8781382978723405
260,344220,19.04,45.19,0.63,850,0.7954941176470588
261,345190,18.95,45.24,0.63,970,0.9058041237113401
262,346220,18.79,45.75,0.63,1030,0.9694174757281553
263,347340,18.62,46.07,0.62,1120,1.0541875
264,348330,18.52,46.25,0.62,990,0.9334949494949497
265,349460,18.44,46.41,0.62,1130,1.0633539823008848
266,350620,18.34,46.49,0.62,1160,1.0913362068965518
267,351690,18.28,46.55,0.62,1070,1.007859813084112
268,352740,18.24,46.56,0.62,1050,0.9890666666666668
269,353720,18.18,46.69,0.62,980,0.9340306122448979
270,354700,18.1,46.91,0.62,980,0.9346224489795919
271,355680,18.11,46.89,0.62,980,0.9343571428571429
272,356700,18.09,46.73,0.62,1020,0.9822058823529412
273,357730,17.98,46.78,0.62,1030,1.0019029126213592
274,358800,18.04,46.64,0.62,1070,1.0400654205607478
275,359810,18.12,46.59,0.62,1010,0.9823861386138614
276,360800,18.02,46.82,0.62,990,0.972949494949495
277,361730,17.85,47.11,0.61,930,0.9151720430107526
278,362770,17.77,47.22,0.61,1040,1.0211634615384613
279,363790,17.72,47.34,0.61,1020,1.0126568627450983
280,364880,17.63,47.51,0.61,1090,1.1022018348623854
281,365900,17.62,47.56,0.61,1020,1.032323529411765
282,366850,17.52,47.78,0.61,950,0.9628526315789473
283,367730,17.46,47.9,0.61,880,0.9153522727272727
284,368820,17.39,48.01,0.61,1090,1.134633027522936
285,369860,17.34,48.18,0.61,1040,1.0834615384615383
286,370890,17.36,48.02,0.61,1030,1.0766601941747573
287,372000,17.61,47.33,0.61,1110,1.1773333333333333
288,373050,17.91,46.88,0.61,1050,1.1149714285714285
289,374020,18.26,46.55,0.61,970,1.0313505154639175
290,375020,18.63,45.92,0.61,1000,1.0627299999999997
291,375890,18.94,45.68,0.61,870,0.9265977011494253
292,376860,19.26,45.29,0.61,970,1.031237113402062
293,377850,19.63,44.62,0.61,990,1.051777777777778
294,378750,19.88,44.45,0.61,900,0.9318222222222222
295,379770,20.21,43.79,0.61,1020,1.0530686274509806
296,380750,20.49,43.37,0.61,980,1.012408163265306
297,381800,20.77,43.3,0.61,1050,1.0650190476190475
298,382740,21.09,42.85,0.61,940,0.9248617021276596
