transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,470,19.54,40.52,0.56,900,0.845104167
1,1370,19.49,40.5,0.56,900,0.578811111
2,2370,19.3,40.6,0.56,1000,0.64176
3,3480,19.1,40.87,0.55,1110,0.711171171
4,4780,18.96,40.68,0.55,1300,0.831330769
5,6060,18.79,40.97,0.55,1280,0.819328125
6,7380,18.66,41.28,0.55,1320,0.841181818
7,8790,18.56,41.33,0.55,1410,0.887340426
8,10290,18.46,41.3,0.55,1500,0.942773333
9,11820,18.31,41.42,0.55,1530,0.933777778
10,13380,18.4,41.37,0.55,1560,0.94799359
11,14870,18.17,41.85,0.55,1490,0.882583893
12,16440,17.98,41.97,0.55,1570,0.908127389
13,18030,17.92,42.04,0.55,1590,0.916987421
14,19550,17.9,42.04,0.55,1520,0.832914474
15,21140,17.69,42.38,0.55,1590,0.869861635
16,22700,17.61,42.66,0.55,1560,0.797852564
17,24440,17.69,42.42,0.55,1740,0.882862069
18,26320,22.1,33.78,0.55,1880,0.905739362
19,28330,23.32,32.42,0.55,2010,0.956631841
20,30450,24.59,30.72,0.55,2120,1.147386792
21,32570,24.75,31.23,0.55,2120,1.204014151
22,34500,24.98,30.63,0.55,1930,1.340378238
23,36220,25.65,29.83,0.55,1720,1.247046512
24,37700,24.99,30.76,0.55,1480,1.206324324
25,38940,24.11,31.81,0.55,1240,1.014596774
26,39930,23.65,32.07,0.55,990,0.83459596
27,40930,23.4,32.25,0.55,1000,0.86005
28,41960,23.8,31.11,0.55,1030,0.886378641
29,42980,23.8,30.68,0.55,1020,0.878176471
30,44110,24.21,29.83,0.55,1130,0.959610619
31,45320,24.1,29.94,0.55,1210,1.026644628
32,46620,24.16,29.47,0.55,1300,1.101707692
33,47950,24.3,28.82,0.55,1330,1.075736842
34,49200,24.12,28.69,0.55,1250,1.010264
35,50510,24.59,27.9,0.55,1310,1.045992366
36,51780,23.92,28.91,0.55,1270,0.962905512
37,53120,23.73,29.03,0.55,1340,1.015813433
38,54510,23.51,29.51,0.55,1390,1.028323741
39,55890,23.56,29.38,0.55,1380,1.004123188
40,57340,23.48,29.48,0.55,1450,1.053910345
41,58970,23.09,29.93,0.55,1630,1.135889571
42,60660,22.55,30.15,0.55,1690,1.175745562
43,62310,22.21,30.28,0.55,1650,1.119272727
44,63870,21.92,30.61,0.55,1560,1.05725
45,65420,21.67,30.8,0.55,1550,1.05043871
46,66930,21.77,30.49,0.55,1510,1.024046358
47,68520,21.63,30.54,0.55,1590,1.080044025
48,70180,21.47,30.47,0.54,1660,1.142271084
49,71860,21.29,30.43,0.54,1680,1.155154762
50,73490,21.19,30.25,0.54,1630,1.120644172
51,75220,20.99,30.43,0.54,1730,1.188179191
52,76790,20.83,30.68,0.54,1570,1.094573248
53,78310,20.73,30.38,0.54,1520,1.061342105
54,79720,20.62,30.64,0.54,1410,0.993992908
55,81080,20.55,30.48,0.53,1360,0.964345588
56,82500,20.44,30.78,0.53,1420,1.007035211
57,83810,20.34,30.61,0.53,1310,0.930389313
58,85130,20.27,30.54,0.53,1320,0.936568182
59,86470,20.22,30.45,0.53,1340,0.95208209
60,87970,20.17,30.25,0.53,1500,1.078353333
61,89470,20.06,30.32,0.53,1500,1.076973333
62,91020,19.99,30.18,0.53,1550,1.112232258
63,92630,19.87,29.97,0.53,1610,1.153993789
64,94280,19.63,29.84,0.53,1650,1.181890909
65,96030,19.42,29.75,0.53,1750,1.252097143
66,97830,19.19,29.71,0.53,1800,1.28695
67,99700,19,29.61,0.53,1870,1.335438503
68,101610,18.79,29.77,0.53,1910,1.349963351
69,103440,18.7,29.72,0.53,1830,1.28763388
70,105320,18.59,30.18,0.53,1880,1.308404255
71,107160,18.54,30.57,0.53,1840,1.277777174
72,109100,18.54,30.98,0.53,1940,1.330654639
73,111060,18.54,31.38,0.53,1960,1.341163265
74,113070,23.62,24.62,0.53,2010,1.356512438
75,115050,25.31,23.53,0.53,1980,1.334232323
76,116870,25.26,24.15,0.53,1820,1.317434066
77,118720,25.87,23.75,0.53,1850,1.340454054
78,120480,25.99,23.58,0.53,1760,1.448681818
79,122060,24.65,25.59,0.53,1580,1.303607595
80,123650,24.13,26.89,0.53,1590,1.370798742
81,125120,24.1,27.28,0.53,1470,1.272360544
82,126530,23.77,27.77,0.53,1410,1.238971631
83,127790,23.26,28.72,0.53,1260,1.118849206
84,129000,22.84,29.33,0.53,1210,1.076702479
85,130090,22.78,29.47,0.53,1090,0.964486239
86,131280,22.32,30.61,0.53,1190,1.047176471
87,132480,22.87,29.84,0.53,1200,1.055666667
88,133670,23.89,28.67,0.53,1190,1.032042017
89,134790,24.32,28.68,0.53,1120,0.964133929
90,136000,23.76,30.13,0.53,1210,1.039917355
91,137240,23.32,31.2,0.53,1240,1.05108871
92,138420,23.31,31.3,0.53,1180,0.991644068
93,139540,23.97,30.46,0.53,1120,0.942651786
94,140790,24.23,30.18,0.53,1250,1.036832
95,141980,23.27,31.74,0.53,1190,0.976428571
96,143170,23.32,31.91,0.53,1190,0.97610084
97,144330,23.6,31.7,0.53,1160,0.946801724
98,145590,23.08,32.48,0.53,1260,1.02097619
99,146870,23.09,32.67,0.53,1280,1.036921875
100,148100,23.03,32.99,0.53,1230,0.980642276
101,149310,23.48,32.44,0.53,1210,0.956553719
102,150380,23.27,32.86,0.52,1070,0.84811215
103,151420,23.19,33.14,0.52,1040,0.820451923
104,152470,22.87,33.47,0.52,1050,0.821628571
105,153540,22.61,33.77,0.52,1070,0.837485981
106,154570,22.38,34.34,0.52,1030,0.80623301
107,155640,22.35,34.54,0.52,1070,0.837140187
108,156770,22.22,37.41,0.52,1130,0.883619469
109,157820,22.11,35.87,0.52,1050,0.821447619
110,158940,21.97,35.09,0.52,1120,0.875607143
111,160120,21.86,34.98,0.52,1180,0.921830508
112,161340,21.81,34.94,0.52,1220,0.952319672
113,162410,21.81,34.72,0.52,1070,0.837233645
114,163480,21.71,34.7,0.52,1070,0.837280374
115,164540,21.65,34.72,0.52,1060,0.829311321
116,165740,21.57,34.93,0.52,1200,0.940283333
117,166900,21.51,34.78,0.52,1160,0.918
118,168150,21.4,34.88,0.52,1250,0.987872
119,169460,21.27,35.2,0.52,1310,1.034748092
120,170820,21.16,35.16,0.52,1360,1.073448529
121,172100,21.02,35.35,0.52,1280,1.0113125
122,173000,20.87,35.58,0.52,900,0.718555556
123,174050,20.64,35.96,0.52,1050,0.842504762
124,175190,20.53,36.09,0.51,1140,0.913640351
125,176500,20.31,36.45,0.51,1310,1.047679389
126,177750,20.12,36.73,0.51,1250,1.000192
127,178960,19.92,37,0.51,1210,0.968586777
128,180180,19.67,37.44,0.51,1220,0.976909836
129,181460,19.55,37.34,0.51,1280,1.024179688
130,182710,19.36,37.62,0.51,1250,1.000432
131,183900,19.24,37.74,0.51,1190,0.953
132,185150,19.14,37.78,0.51,1250,1.00088
133,186430,19.01,37.76,0.51,1280,1.0239375
134,187730,18.92,37.75,0.51,1300,1.0311
135,189030,18.78,37.99,0.51,1300,1.026484615
136,190370,18.64,38.1,0.51,1340,1.057746269
137,191860,18.57,37.94,0.51,1490,1.161100671
138,193360,18.46,38.43,0.51,1500,1.167566667
139,194780,18.42,38.45,0.51,1420,1.09965493
140,196200,18.36,38.67,0.51,1420,1.091711268
141,197640,18.36,38.63,0.51,1440,1.106770833
142,199010,23.14,30.11,0.51,1370,1.028270073
143,200340,24.14,28.99,0.51,1330,0.997586466
144,201830,24.58,28.57,0.51,1490,1.124033557
145,203440,24.32,29.33,0.51,1610,1.234782609
146,204950,24.71,28.85,0.51,1510,1.159245033
147,206380,25.14,28.54,0.51,1430,1.16806993
148,207710,25.52,28.07,0.51,1330,1.089969925
