transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,430,18.8,43.69,0.55,900,0.8717954545454546
1,1580,18.56,43.77,0.55,1150,0.7377217391304348
2,2920,18.2,43.62,0.55,1340,0.8575522388059701
3,4420,17.93,43.71,0.55,1500,0.9690866666666669
4,5960,17.74,43.96,0.55,1540,0.997409090909091
5,7470,17.62,44.16,0.55,1510,0.9683642384105962
6,8990,17.48,44.36,0.55,1520,0.9545789473684211
7,10610,17.3,44.74,0.55,1620,1.0163765432098766
8,12290,17.13,45.07,0.55,1680,1.020886904761905
9,13980,17.05,45.2,0.55,1690,1.0262485207100591
10,15760,16.77,45.74,0.55,1780,1.0294269662921347
11,17600,16.6,46.07,0.55,1840,1.0605489130434784
12,19540,16.36,46.46,0.55,1940,1.0623453608247422
13,21480,16.32,46.72,0.55,1940,1.060422680412371
14,23570,16.23,46.82,0.55,2090,1.0793684210526318
15,25790,22.06,34.62,0.55,2220,1.1040585585585585
16,28120,26.75,28.15,0.55,2330,1.1075150214592273
17,30650,29.49,24.89,0.55,2530,1.3626442687747033
18,33180,25.75,30.14,0.55,2530,1.566300395256917
19,35810,25.62,30.4,0.55,2630,1.8090304182509502
20,38310,24.5,31.76,0.55,2500,2.011232
21,40820,24.32,31.29,0.55,2510,2.0785498007968126
22,43090,24.34,29.85,0.55,2270,1.9039735682819383
23,45280,24.82,29.12,0.55,2190,1.8392557077625569
24,47360,24.85,28.19,0.54,2080,1.7099615384615383
25,49450,24.64,27.76,0.54,2090,1.673665071770335
26,51530,24.93,27.36,0.54,2080,1.5861057692307692
27,53680,24.72,27.08,0.54,2150,1.6168976744186048
28,55740,25.02,27.29,0.54,2060,1.4922524271844662
29,57820,24.67,27.79,0.54,2080,1.4923990384615384
30,60010,24.47,27.68,0.54,2190,1.5198310502283106
31,62150,23.58,28.41,0.54,2140,1.4712710280373833
32,64260,23.41,28.7,0.54,2110,1.4450900473933648
33,66320,23.05,29.18,0.54,2060,1.4113834951456314
34,68250,22.69,30.01,0.54,1930,1.3238238341968913
35,70280,22.32,30.21,0.54,2030,1.3913152709359606
36,72370,22.1,30.63,0.54,2090,1.4383588516746413
37,74440,21.69,31.09,0.54,2070,1.4386618357487924
38,76500,21.34,30.75,0.54,2060,1.431854368932039
39,78520,21.04,30.42,0.54,2020,1.4044851485148515
40,80350,20.83,31.19,0.54,1830,1.2899125683060109
41,82120,20.36,30.7,0.54,1770,1.2508870056497172
42,83810,20.07,30.75,0.54,1690,1.2102721893491126
43,85470,19.92,30.75,0.54,1660,1.1919939759036144
44,87210,19.84,30.54,0.54,1740,1.2482183908045976
45,88890,19.74,30.54,0.54,1680,1.205220238095238
46,90590,19.62,30.41,0.54,1700,1.2189470588235294
47,92310,19.34,30.44,0.54,1720,1.2323779069767444
48,94070,19.06,30.49,0.54,1760,1.2601931818181815
49,95840,18.76,30.56,0.54,1770,1.267412429378531
50,97580,18.47,30.54,0.54,1740,1.2467471264367813
51,99310,18.33,30.6,0.54,1730,1.239612716763006
52,100980,18.14,30.96,0.54,1670,1.1969640718562875
53,102690,17.96,31.17,0.54,1710,1.2247426900584797
54,104510,17.77,31.32,0.54,1820,1.2999175824175824
55,106200,17.76,31.69,0.54,1690,1.1942426035502958
56,107950,17.81,32.15,0.54,1750,1.2364514285714285
57,109590,17.81,32.65,0.54,1640,1.1273719512195124
58,111220,17.82,32.91,0.54,1630,1.1200674846625767
59,112880,26.5,22.17,0.54,1660,1.124753012048193
60,114520,29.33,19.78,0.54,1640,1.1112499999999998
61,116130,31.25,18.32,0.54,1610,1.1699378881987577
62,117650,26.78,23.08,0.54,1520,1.1209802631578947
63,119190,25.79,24.51,0.54,1540,1.2029025974025973
64,120840,26.15,24.55,0.54,1650,1.3776181818181816
65,122500,26.52,24.85,0.54,1660,1.3957831325301202
66,124110,26.58,25.09,0.54,1610,1.4097080745341617
67,125710,26.65,25.2,0.54,1600,1.3996750000000002
68,127250,26.32,26.33,0.54,1540,1.378357142857143
69,128600,25.57,26.92,0.54,1350,1.2115111111111112
