transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,800,17.69,45.67,0.6,900,0.6364691358024691
1,1870,17.39,46.09,0.6,1070,0.6871682242990654
2,3150,17.0,46.03,0.6,1280,0.8197187500000002
3,4660,16.87,46.09,0.6,1510,0.9628807947019868
4,6070,16.76,46.61,0.6,1410,0.8995106382978725
5,7340,16.73,46.63,0.6,1270,0.8104330708661416
6,8560,16.52,47.17,0.6,1220,0.7705737704918033
7,9850,16.34,47.6,0.6,1290,0.8136589147286821
8,11280,16.36,47.73,0.6,1430,0.8836223776223777
9,12830,16.29,47.61,0.6,1550,0.9423612903225806
10,14520,16.33,47.48,0.6,1690,1.0185029585798815
11,16200,16.01,48.08,0.6,1680,0.9700833333333334
12,17920,16.02,47.73,0.6,1720,0.9921976744186047
13,19550,16.23,47.54,0.6,1630,0.8923865030674846
14,21290,16.1,47.55,0.6,1740,0.9515459770114942
15,22970,15.92,47.91,0.6,1680,0.8557440476190475
16,24700,16.1,47.34,0.6,1730,0.8768554913294799
17,26580,20.79,38.01,0.6,1880,0.8993617021276595
18,28510,22.6,34.83,0.6,1930,0.9210518134715024
19,30570,23.93,33.32,0.6,2060,1.122373786407767
20,32580,24.31,33.05,0.6,2010,1.1498109452736318
21,34440,24.14,31.72,0.6,1860,1.2887150537634406
22,36050,24.8,30.88,0.6,1610,1.1317950310559006
23,37430,23.58,32.86,0.6,1380,1.1265579710144928
24,38590,22.47,33.99,0.6,1160,0.9496637931034483
25,39630,22.04,35.0,0.6,1040,0.8572115384615384
26,40630,21.86,35.08,0.6,1000,0.8616499999999999
27,41630,22.08,33.82,0.6,1000,0.86089
28,42630,22.5,32.5,0.6,1000,0.86204
29,43770,22.43,32.01,0.6,1140,0.971298245614035
30,44980,22.47,31.92,0.6,1210,1.026793388429752
31,46110,22.83,30.9,0.6,1130,0.9595840707964601
32,47150,22.61,30.72,0.6,1040,0.8606634615384615
33,48280,22.85,29.97,0.6,1130,0.9141504424778762
34,49430,21.78,31.76,0.6,1150,0.9323565217391305
35,50600,21.9,31.64,0.6,1170,0.927957264957265
36,51870,21.93,31.31,0.6,1270,0.9634645669291338
37,53110,22.0,30.74,0.6,1240,0.9411129032258063
38,54470,22.19,30.75,0.6,1360,1.0073676470588233
39,55890,22.08,31.25,0.6,1420,1.036
40,57280,21.88,31.46,0.6,1390,1.0132661870503596
41,58670,22.0,30.86,0.6,1390,0.9707985611510791
42,60210,21.75,31.53,0.6,1540,1.0734285714285714
43,61740,21.34,31.74,0.6,1530,1.0512222222222223
44,63260,20.92,31.95,0.6,1520,1.0297302631578948
45,64780,20.83,32.07,0.6,1520,1.0287368421052634
46,66270,20.81,32.22,0.6,1490,1.011530201342282
47,67800,20.48,32.07,0.6,1530,1.0374705882352941
48,69340,20.49,32.31,0.6,1540,1.0561363636363639
49,70910,20.34,32.17,0.6,1570,1.0808343949044585
50,72480,20.22,32.3,0.6,1570,1.0805668789808918
51,74020,19.82,32.32,0.6,1540,1.0580389610389611
52,75620,19.57,32.57,0.6,1600,1.10125625
53,77090,19.33,32.57,0.6,1470,1.0279863945578231
54,78450,19.2,32.65,0.6,1360,0.950095588235294
55,79630,19.05,32.79,0.6,1180,0.8351271186440677
56,80660,19.01,32.79,0.6,1030,0.7336504854368933
57,81630,18.99,32.61,0.6,970,0.6925154639175258
58,82670,18.78,32.72,0.6,1040,0.7409230769230769
59,83510,18.63,33.07,0.6,840,0.600952380952381
60,84170,18.73,32.69,0.59,660,0.47395454545454546
61,84690,18.67,32.65,0.59,520,0.3753269230769231
62,85260,18.67,32.71,0.59,570,0.4104035087719299
63,85770,18.69,32.37,0.59,510,0.3682941176470588
64,86250,18.73,32.42,0.59,480,0.34685416666666663
65,86710,18.69,32.19,0.59,460,0.337108695652174
66,87270,18.68,32.37,0.59,560,0.40910714285714284
67,87790,18.63,32.34,0.59,520,0.3806538461538461
68,88200,18.59,32.34,0.59,410,0.30165853658536584
69,88530,18.56,32.3,0.59,330,0.2443939393939394
70,88900,18.51,32.37,0.59,370,0.27308108108108103
71,89370,18.49,32.16,0.59,470,0.3447872340425532
72,89860,18.52,32.15,0.59,490,0.35899999999999993
73,90320,18.49,31.98,0.59,460,0.3376304347826087
74,90660,18.48,32.36,0.59,340,0.2515588235294118
75,90880,18.46,31.9,0.59,220,0.16536363636363638
76,91100,18.46,31.81,0.59,220,0.16540909090909092
77,91340,18.47,32.17,0.59,240,0.17979166666666666
78,91570,18.43,32.24,0.59,230,0.17260869565217393
79,91730,18.41,32.29,0.59,160,0.1223125
80,91960,18.35,32.3,0.59,230,0.17260869565217393
81,92200,18.29,32.3,0.59,240,0.17979166666666666
82,92400,18.23,32.34,0.59,200,0.15105000000000002
83,92530,18.2,32.35,0.59,130,0.10076923076923078
84,92710,18.18,32.51,0.59,180,0.13666666666666666
85,92960,18.15,32.45,0.59,250,0.18696000000000002
86,93260,18.09,32.28,0.59,300,0.22286666666666666
87,93590,18.04,32.57,0.59,330,0.2443939393939394
88,93830,17.99,32.31,0.59,240,0.17979166666666666
89,94100,17.95,32.68,0.58,270,0.20133333333333336
90,94420,17.91,32.66,0.58,320,0.23721875
91,94670,17.88,32.68,0.58,250,0.18696000000000002
92,94810,17.85,32.47,0.58,140,0.10792857142857143
93,94870,17.83,32.69,0.58,60,0.05033333333333334
94,94930,17.82,32.88,0.58,60,0.05033333333333334
95,94990,17.81,32.79,0.58,60,0.05033333333333334
96,95050,17.8,32.82,0.58,60,0.05033333333333334
97,95110,17.79,32.85,0.58,60,0.05033333333333334
98,95170,17.77,32.86,0.58,60,0.05033333333333334
99,95340,17.71,32.71,0.58,170,0.12947058823529414
100,95400,17.72,32.51,0.58,60,0.05033333333333334
101,95520,17.74,32.65,0.58,120,0.09358333333333334
102,95610,17.73,32.69,0.58,90,0.07200000000000001
103,95710,17.72,32.73,0.58,100,0.07919999999999999
104,95820,17.7,32.77,0.58,110,0.08636363636363636
105,95920,17.69,32.81,0.58,100,0.07919999999999999
106,96010,17.68,32.84,0.58,90,0.07200000000000001
107,96080,17.67,32.87,0.58,70,0.057571428571428586
108,96220,17.62,32.55,0.58,140,0.10792857142857143
109,96280,17.61,32.63,0.58,60,0.05033333333333334
110,96420,17.57,32.95,0.58,140,0.10792857142857143
111,96480,17.56,32.86,0.58,60,0.05033333333333334
112,96540,17.55,32.87,0.58,60,0.05033333333333334
113,96600,17.54,32.89,0.58,60,0.05033333333333334
114,96660,17.53,32.87,0.58,60,0.05033333333333334
115,96720,17.53,32.83,0.57,60,0.05033333333333334
116,96780,17.52,32.79,0.57,60,0.05033333333333334
117,96930,17.49,32.88,0.57,150,0.11513333333333334
118,96990,17.49,32.85,0.57,60,0.05033333333333334
