transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,270,18.76,42.79,0.62,900,0.9690000000000001
1,1160,18.62,42.79,0.62,890,0.5715056179775281
2,2230,18.5,42.88,0.62,1070,0.6849158878504673
3,3550,18.35,42.69,0.62,1320,0.8418484848484848
4,5010,18.07,43.05,0.62,1460,0.9287328767123287
5,6410,17.89,43.14,0.62,1400,0.8905642857142857
6,7770,17.76,43.38,0.62,1360,0.8564044117647058
7,9260,17.68,43.44,0.62,1490,0.9322281879194632
8,10730,17.49,43.83,0.62,1470,0.9205782312925171
9,12290,17.33,44.17,0.62,1560,0.9454615384615385
10,13940,17.3,44.21,0.62,1650,0.9990000000000001
11,15700,17.04,44.69,0.62,1760,1.0149375
12,17630,16.9,44.85,0.62,1930,1.1054766839378238
13,19680,16.68,45.2,0.62,2050,1.114673170731707
14,21910,16.61,45.33,0.61,2230,1.1879910313901347
15,24310,16.54,45.45,0.61,2400,1.2046291666666669
16,26780,23.36,32.98,0.61,2470,1.1748502024291498
17,29340,25.34,30.11,0.61,2560,1.27420703125
18,31950,28.01,26.89,0.61,2610,1.4090076628352493
19,34460,29.93,24.29,0.61,2510,1.7057250996015936
20,36760,26.81,28.39,0.61,2300,1.7211391304347825
21,38810,24.03,31.92,0.61,2050,1.648370731707317
22,40610,24.45,31.07,0.61,1800,1.512727777777778
23,42260,24.41,29.98,0.61,1650,1.3986484848484848
24,43850,24.65,29.36,0.6,1590,1.3373522012578618
25,45520,24.82,29.07,0.6,1670,1.3997305389221555
26,47170,24.52,29.09,0.6,1650,1.3593515151515154
27,48840,24.49,28.76,0.6,1670,1.3385449101796405
28,50470,24.4,28.42,0.6,1630,1.298803680981595
29,52110,24.09,29.25,0.6,1640,1.2332439024390245
30,53900,23.98,29.27,0.6,1790,1.3427653631284917
31,55770,23.75,29.68,0.6,1870,1.3495187165775402
32,57700,23.48,30.45,0.6,1930,1.3846165803108808
33,59660,22.83,30.91,0.6,1960,1.357
34,61840,22.59,30.54,0.6,2180,1.483678899082569
35,63990,22.21,30.94,0.6,2150,1.4426186046511629
36,66200,22.42,29.93,0.6,2210,1.4822624434389142
37,68470,22.24,29.59,0.6,2270,1.5244140969162996
38,70760,21.81,29.12,0.6,2290,1.5586419213973797
39,72990,21.53,29.12,0.6,2230,1.5204798206278023
40,75350,21.2,28.94,0.6,2360,1.6055974576271188
41,77580,20.91,28.58,0.6,2230,1.5396995515695069
42,79890,20.65,28.78,0.6,2310,1.6065151515151512
43,82120,20.43,28.94,0.6,2230,1.5638923766816148
44,84290,20.19,28.98,0.6,2170,1.5237004608294933
45,86470,20.05,29.07,0.6,2180,1.5305045871559633
46,88720,19.92,29.06,0.6,2250,1.597133333333333
47,90870,19.76,28.97,0.6,2150,1.5271302325581393
48,92970,19.36,29.19,0.6,2100,1.4916571428571426
49,95120,19.0,28.83,0.6,2150,1.5264930232558138
50,97200,18.73,28.97,0.6,2080,1.4794278846153848
51,99290,18.46,29.1,0.59,2090,1.485239234449761
52,101520,18.23,29.47,0.59,2230,1.569632286995516
53,103680,18.06,29.65,0.59,2160,1.5103888888888888
54,105970,17.84,30.04,0.59,2290,1.575174672489083
55,108410,17.84,30.81,0.59,2440,1.6652827868852458
56,110790,17.81,31.38,0.59,2380,1.6094537815126049
57,113140,25.92,22.32,0.59,2350,1.5715191489361704
58,115470,28.2,20.5,0.59,2330,1.580472103004292
59,117680,31.72,17.59,0.59,2210,1.5869592760180997
60,119770,22.69,27.87,0.59,2090,1.6497177033492822
61,121710,24.21,25.86,0.59,1940,1.5847680412371132
62,123470,26.96,22.85,0.59,1760,1.5009147727272727
63,125080,25.49,25.02,0.59,1610,1.3870062111801242
64,126650,24.09,27.27,0.59,1570,1.3740191082802549
65,128050,22.83,28.85,0.59,1400,1.237857142857143
66,129390,22.71,28.97,0.59,1340,1.1868731343283585
67,130640,23.9,27.55,0.59,1250,1.0965519999999997
68,131950,24.29,27.7,0.59,1310,1.1469847328244271
69,133180,23.92,28.31,0.59,1230,1.079569105691057
70,134290,23.58,29.43,0.59,1110,0.955234234234234
71,135520,22.98,31.96,0.59,1230,1.0566504065040652
72,136860,23.0,32.12,0.59,1340,1.1448059701492534
73,138110,23.14,31.74,0.59,1250,1.0469439999999999
74,139560,22.84,32.64,0.59,1450,1.2116551724137932
75,141060,22.92,32.63,0.59,1500,1.2338000000000002
76,142610,23.09,32.39,0.59,1550,1.2659870967741935
77,143910,23.35,32.23,0.59,1300,1.0642615384615384
78,145300,23.46,32.68,0.59,1390,1.1225755395683452
79,146720,21.8,35.59,0.59,1420,1.145894366197183
80,148140,21.81,36.15,0.59,1420,1.1282394366197184
81,149630,21.75,36.32,0.59,1490,1.171765100671141
82,151170,21.31,37.27,0.59,1540,1.2107012987012984
83,152610,22.35,35.52,0.59,1440,1.1201805555555555
84,154140,22.27,35.79,0.59,1530,1.1897254901960785
85,155580,22.02,36.47,0.59,1440,1.1211458333333333
86,157110,21.81,36.82,0.59,1530,1.189424836601307
87,158610,21.62,37.03,0.59,1500,1.1657600000000001
88,160040,21.39,37.09,0.59,1430,1.1120069930069931
89,161540,21.25,37.05,0.59,1500,1.1673466666666665
90,163000,21.09,37.29,0.59,1460,1.1369452054794522
91,164520,20.91,37.47,0.59,1520,1.1820855263157894
92,166180,20.74,37.43,0.59,1660,1.297186746987952
93,167710,20.62,37.43,0.59,1530,1.2029934640522872
94,169150,20.5,37.55,0.58,1440,1.1329097222222222
95,170570,20.31,37.71,0.58,1420,1.1179014084507042
96,172030,20.08,38.07,0.58,1460,1.1495273972602742
97,172930,19.99,38.19,0.58,900,0.7169777777777777
98,174000,19.8,38.53,0.58,1070,0.8573551401869159
99,175290,19.62,38.77,0.58,1290,1.0302093023255814
100,176800,19.4,39.15,0.58,1510,1.2025562913907286
101,178210,19.11,39.74,0.58,1410,1.1246524822695034
102,179560,18.85,39.97,0.58,1350,1.0777925925925924
103,180910,18.68,39.89,0.58,1350,1.078125925925926
104,182130,18.57,39.89,0.58,1220,0.9751311475409833
105,183430,18.45,39.96,0.58,1300,1.0382076923076924
106,184620,18.34,40.06,0.58,1190,0.9519915966386553
107,186020,18.21,40.13,0.58,1400,1.1164785714285717
108,187290,18.07,40.23,0.58,1270,1.0123700787401573
109,188640,17.91,40.37,0.58,1350,1.0635925925925926
110,190080,17.77,40.52,0.58,1440,1.1345
111,191520,17.65,40.45,0.58,1440,1.1233611111111113
112,192970,17.59,40.58,0.58,1450,1.1266689655172413
113,194290,17.51,40.84,0.58,1320,1.027030303030303
114,195670,17.42,41.02,0.58,1380,1.0598405797101451
115,197010,17.41,40.97,0.58,1340,1.0303507462686567
116,198400,22.03,32.47,0.58,1390,1.0538201438848922
117,199720,24.59,29.4,0.58,1320,0.9879318181818184
118,201080,25.82,27.63,0.58,1360,1.0174485294117646
119,202510,27.07,25.88,0.58,1430,1.094818181818182
120,203960,29.36,23.18,0.58,1450,1.11328275862069
121,205210,30.44,22.09,0.58,1250,0.9635280000000002
122,206490,29.63,23.03,0.58,1280,1.0481796875
123,207580,23.59,31.44,0.58,1090,0.8957706422018349
124,208770,23.63,30.77,0.58,1190,0.975747899159664
125,209980,24.13,30.25,0.58,1210,1.0397107438016528
126,211140,24.3,29.97,0.58,1160,0.9988103448275862
127,212230,24.64,29.64,0.58,1090,0.9388532110091743
128,213430,25.13,28.98,0.58,1200,1.0550250000000003
129,214390,24.76,29.54,0.58,960,0.8478854166666666
130,215420,24.72,29.54,0.58,1030,0.9090000000000003
131,216390,24.78,29.48,0.58,970,0.8566804123711339
132,217540,24.98,29.92,0.58,1150,1.0125739130434783
133,218530,24.9,30.04,0.58,990,0.8739090909090909
134,219680,24.68,30.95,0.58,1150,1.0088869565217389
135,220580,24.62,31.2,0.58,900,0.7782222222222223
136,221720,24.5,31.9,0.58,1140,0.9813157894736839
137,222750,24.27,32.85,0.58,1030,0.8874563106796117
138,223790,24.03,34.12,0.58,1040,0.888673076923077
139,224790,24.05,34.22,0.58,1000,0.8528100000000002
140,225760,23.87,34.46,0.58,970,0.827958762886598
141,226920,23.75,35.51,0.58,1160,0.9825603448275861
142,227850,23.58,36.54,0.58,930,0.7757526881720429
143,228900,23.42,36.73,0.58,1050,0.8744476190476191
144,230000,23.1,37.07,0.58,1100,0.9149363636363637
145,231100,22.86,37.49,0.58,1100,0.9146272727272728
146,232110,22.72,37.89,0.58,1010,0.8414059405940594
147,233190,22.33,38.67,0.58,1080,0.8984166666666669
148,234170,22.07,39.15,0.58,980,0.8166428571428572
149,235340,22.01,38.76,0.58,1170,0.9719316239316241
150,236340,21.77,38.86,0.58,1000,0.8327900000000001
151,237570,21.37,39.07,0.58,1230,1.0208861788617885
152,238550,21.9,37.77,0.58,980,0.8165612244897958
153,239780,21.89,37.75,0.58,1230,1.0198211382113824
154,240760,21.95,37.71,0.58,980,0.8165510204081633
155,241990,21.62,38.26,0.57,1230,1.0201626016260161
156,242970,21.66,38.68,0.57,980,0.8165102040816327
157,244140,21.5,38.39,0.57,1170,0.9717777777777779
158,245070,21.44,38.57,0.57,930,0.7756129032258066
159,246240,21.34,38.66,0.57,1170,0.9726239316239317
160,247320,21.25,38.5,0.57,1080,0.8989814814814815
161,248280,21.14,38.59,0.57,960,0.8001979166666667
162,249310,21.1,38.6,0.57,1030,0.8676310679611653
163,250320,21.01,38.96,0.57,1010,0.8504059405940593
164,251380,20.97,38.65,0.57,1060,0.8928207547169813
165,252340,20.87,38.86,0.57,960,0.80928125
166,253440,20.85,39.05,0.56,1100,0.9262727272727271
167,254390,20.76,38.89,0.56,950,0.8017263157894736
168,255410,20.77,39.33,0.56,1020,0.8597156862745099
169,256420,20.66,39.38,0.56,1010,0.8515148514851486
170,257310,20.6,39.21,0.56,890,0.7516966292134831
171,258370,20.46,39.55,0.56,1060,0.8924811320754715
172,259360,20.38,39.55,0.56,990,0.8344747474747475
173,260470,20.31,39.18,0.56,1110,0.9340630630630629
174,261420,20.2,39.65,0.56,950,0.8018526315789474
175,262470,20.06,40.2,0.56,1050,0.8850476190476192
176,263420,19.99,39.48,0.56,950,0.8015684210526314
177,264620,19.98,39.65,0.56,1200,1.0087333333333333
178,265680,19.86,39.95,0.56,1060,0.8924905660377359
179,266710,19.78,39.76,0.56,1030,0.8679320388349516
180,267740,19.71,40.09,0.56,1030,0.8677378640776701
181,268800,19.56,39.76,0.56,1060,0.8924716981132076
182,269860,19.44,39.76,0.56,1060,0.8929339622641509
183,270940,19.32,39.77,0.56,1080,0.8984814814814815
184,271960,19.23,39.78,0.56,1020,0.8497058823529411
185,273180,19.12,39.72,0.55,1220,1.0124836065573772
186,274260,19.04,39.58,0.55,1080,0.8988148148148147
187,275320,18.97,39.56,0.55,1060,0.8815566037735849
188,276380,18.89,39.62,0.54,1060,0.8816698113207547
189,277560,18.8,39.69,0.54,1180,0.9917288135593219
190,278620,18.71,39.82,0.54,1060,0.9037547169811321
191,279590,18.68,39.78,0.54,970,0.8282989690721649
192,280580,18.72,39.69,0.54,990,0.8444141414141413
193,281650,18.73,39.76,0.54,1070,0.9319345794392522
194,282510,18.63,40.03,0.54,860,0.7526627906976745
195,283620,18.64,40.03,0.54,1110,0.9675945945945945
196,284620,22.18,33.48,0.54,1000,0.8768699999999997
197,285640,26.57,27.83,0.54,1020,0.899686274509804
198,286680,27.78,26.5,0.54,1040,0.9176153846153846
199,287490,29.14,24.97,0.54,810,0.7178271604938272
200,288520,30.1,23.73,0.54,1030,0.9476116504854366
201,289340,31.18,22.57,0.54,820,0.7676585365853659
202,290400,24.59,31.24,0.54,1060,0.9877075471698114
203,291330,22.2,35.3,0.54,930,0.868
204,292200,22.21,35.13,0.54,870,0.8451264367816091
205,293030,22.88,34.21,0.54,830,0.8101204819277109
206,293980,23.1,34.19,0.54,950,0.9248526315789475
207,294840,23.46,33.84,0.54,860,0.838860465116279
208,295840,23.68,33.89,0.54,1000,0.9812300000000002
209,296600,23.49,34.44,0.54,760,0.7504473684210528
210,297460,22.94,35.58,0.54,860,0.8473604651162792
211,298270,22.57,36.61,0.54,810,0.7986049382716048
212,299180,22.45,36.82,0.54,910,0.8838571428571427
213,300020,22.64,36.61,0.54,840,0.8113809523809523
214,300840,22.5,37.23,0.54,820,0.7922560975609755
215,301730,22.23,37.76,0.54,890,0.8589213483146069
216,302510,22.14,38.1,0.54,780,0.7541538461538462
217,303430,22.42,38.05,0.54,920,0.8871195652173912
218,304250,22.68,37.46,0.54,820,0.7922073170731706
219,305150,22.85,37.16,0.54,900,0.8678999999999999
220,305950,23.07,36.92,0.54,800,0.7734
221,306830,23.88,35.75,0.53,880,0.8405113636363636
222,307580,24.07,35.71,0.53,750,0.7184533333333333
223,308410,24.01,36.2,0.53,830,0.7932048192771084
224,309320,23.89,36.65,0.53,910,0.8684615384615386
225,310270,24.0,36.79,0.53,950,0.8972736842105262
226,311090,23.88,37.07,0.53,820,0.7757926829268293
227,311990,23.59,37.92,0.53,900,0.8497333333333332
228,312640,23.27,38.57,0.53,650,0.6178153846153847
229,313460,23.41,38.51,0.53,820,0.7759024390243903
230,314420,23.3,38.74,0.53,960,0.9059166666666667
231,315210,23.41,38.41,0.53,790,0.7476582278481012
232,316140,23.41,39.13,0.53,930,0.8778279569892473
233,317070,23.03,39.93,0.53,930,0.8779139784946236
234,317940,22.85,40.52,0.53,870,0.8226321839080459
235,318700,22.61,40.98,0.53,760,0.7198289473684211
236,319630,22.31,41.62,0.53,930,0.8779354838709678
237,320310,22.26,41.73,0.53,680,0.6453529411764706
238,321190,21.95,42.52,0.53,880,0.840715909090909
239,322050,21.8,42.57,0.53,860,0.8216279069767441
240,322830,21.43,43.41,0.53,780,0.746576923076923
241,323820,21.37,43.12,0.53,990,0.943141414141414
242,324700,22.53,40.42,0.53,880,0.8485227272727272
243,325610,22.48,40.11,0.53,910,0.8776923076923077
244,326480,22.39,40.3,0.52,870,0.8397816091954021
245,327390,22.2,40.46,0.52,910,0.8777582417582417
246,328310,22.1,40.6,0.52,920,0.8867717391304349
247,329180,21.97,40.64,0.51,870,0.8397931034482757
248,330180,21.83,40.7,0.51,1000,0.9629199999999999
249,330990,21.76,40.72,0.51,810,0.7829135802469137
250,332050,21.63,40.94,0.51,1060,1.0188490566037736
251,333030,21.46,41.2,0.51,980,0.943938775510204
252,333890,21.36,41.39,0.51,860,0.829953488372093
253,334870,21.13,41.65,0.51,980,0.9426632653061224
254,335720,21.01,41.81,0.51,850,0.8118352941176472
255,336580,20.89,42.0,0.51,860,0.8216976744186045
256,337400,20.78,42.24,0.51,820,0.7835365853658537
257,338240,20.69,42.38,0.51,840,0.8029047619047618
258,339180,20.64,42.32,0.51,940,0.8870212765957447
259,340050,20.55,42.38,0.51,870,0.8224712643678161
260,341030,20.53,42.45,0.51,980,0.9237857142857143
261,341860,20.51,42.45,0.51,830,0.785289156626506
262,342740,20.46,42.49,0.51,880,0.8225454545454546
263,343780,20.33,42.58,0.51,1040,0.9696346153846153
264,344680,20.23,42.75,0.51,900,0.8406666666666667
265,345610,20.12,42.94,0.51,930,0.8689569892473119
266,346650,19.97,43.26,0.5,1040,0.9794807692307693
267,347610,19.86,43.39,0.5,960,0.9060520833333333
268,348500,19.77,43.49,0.5,890,0.8409550561797753
269,349540,19.64,43.74,0.5,1040,0.9800865384615385
270,350560,19.52,43.96,0.5,1020,0.9613725490196078
271,351400,19.44,44.12,0.5,840,0.794261904761905
272,352380,19.34,44.28,0.5,980,0.9240816326530612
273,353310,19.29,44.43,0.5,930,0.885752688172043
274,354340,19.24,44.45,0.5,1030,0.9806699029126212
275,355340,19.19,44.58,0.5,1000,0.9530199999999999
276,356250,19.21,44.61,0.5,910,0.8681868131868131
277,357110,19.12,44.88,0.5,860,0.8381162790697675
278,358090,19.11,44.83,0.5,980,0.9532857142857142
279,359080,19.12,44.68,0.5,990,0.9632222222222221
280,360110,19.08,44.76,0.5,1030,1.0039708737864077
281,361010,19.08,44.71,0.5,900,0.8863333333333332
282,362010,19.03,44.85,0.5,1000,0.9830399999999999
283,362940,18.94,44.91,0.5,930,0.9153440860215054
284,363740,18.95,44.93,0.5,800,0.7974125000000001
285,364680,18.94,44.85,0.5,940,0.9525531914893616
286,365370,18.87,44.94,0.5,690,0.703304347826087
287,366180,18.79,45.07,0.5,810,0.8236543209876542
288,367070,18.75,45.15,0.5,890,0.9025056179775282
289,367970,18.69,45.22,0.5,900,0.9394
290,368810,18.58,45.37,0.5,840,0.8786904761904764
291,369730,18.54,45.38,0.5,920,0.9606086956521739
292,370520,18.52,45.43,0.5,790,0.8270759493670886
293,371390,18.55,45.3,0.5,870,0.9241609195402298
294,372210,18.65,45.15,0.5,820,0.8742560975609754
295,373070,18.97,44.57,0.5,860,0.9161627906976744
296,373820,19.25,44.04,0.5,750,0.8008933333333335
297,374630,19.87,43.22,0.5,810,0.8638024691358024
298,375460,20.57,41.55,0.5,830,0.8845903614457832
299,376390,21.52,39.41,0.5,930,0.9892150537634408
300,377340,22.18,37.79,0.5,950,1.009863157894737
301,378190,22.82,36.66,0.5,850,0.8951176470588237
302,379040,22.88,36.78,0.5,850,0.8803176470588234
303,379860,23.04,36.66,0.5,820,0.8498902439024391
304,380760,23.87,35.32,0.5,900,0.9306222222222222
305,381760,24.71,33.99,0.5,1000,1.01739
306,382670,25.44,32.92,0.5,910,0.8956153846153846
307,383600,25.9,32.4,0.5,930,0.9155268817204302
308,384460,26.36,31.82,0.5,860,0.8474651162790697
309,385450,26.81,31.41,0.5,990,0.9467979797979799
310,386420,27.23,30.84,0.5,970,0.895979381443299
311,387490,27.72,30.19,0.5,1070,0.9869252336448598
312,388450,27.89,30.18,0.5,960,0.8870104166666667
313,389450,28.25,29.77,0.49,1000,0.94956
314,390460,28.25,29.74,0.49,1010,0.9623366336633663
315,391430,28.49,29.44,0.49,970,0.925020618556701
316,392410,28.34,29.76,0.48,980,0.9357448979591836
317,393290,28.25,30.28,0.48,880,0.876
318,394310,28.62,29.8,0.48,1020,1.0124411764705883
319,395190,29.06,29.34,0.48,880,0.8757840909090909
320,396140,28.49,30.23,0.48,950,0.9469894736842103
321,396980,28.64,29.91,0.48,840,0.8450000000000001
322,397860,28.58,30.07,0.48,880,0.8843863636363636
323,398810,28.6,30.09,0.48,950,0.9533789473684211
324,399760,28.5,30.18,0.48,950,0.9505684210526314
325,400620,28.51,30.25,0.48,860,0.8560813953488375
326,401390,28.3,30.56,0.48,770,0.7682597402597401
327,402220,28.24,31.24,0.48,830,0.8269518072289157
328,403100,27.77,31.44,0.48,880,0.8755454545454545
329,403930,27.25,32.72,0.48,830,0.8022650602409639
330,404840,27.1,33.37,0.48,910,0.8775274725274727
331,405870,27.39,32.83,0.48,1030,0.9915631067961164
332,406780,27.44,32.49,0.48,910,0.8776703296703298
333,407630,27.12,33.29,0.48,850,0.7952705882352942
334,408460,26.8,33.57,0.48,830,0.7769638554216869
335,409310,26.26,34.22,0.48,850,0.7955647058823531
336,410200,25.59,35.19,0.48,890,0.8318988764044944
337,411220,24.87,36.84,0.48,1020,0.9319313725490197
338,412410,24.38,37.7,0.48,1190,1.0834285714285716
339,413650,23.99,38.25,0.48,1240,1.1286209677419354
340,414820,23.67,39.02,0.48,1170,1.05517094017094
341,416040,23.36,39.66,0.48,1220,1.0982786885245903
