transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,850,19.05,41.32,0.73,900,0.6053604651162791
1,1930,18.82,41.38,0.73,1080,0.6940277777777778
2,3180,18.47,41.38,0.73,1250,0.8017120000000002
3,4520,18.14,41.68,0.73,1340,0.858649253731343
4,5910,17.97,41.93,0.73,1390,0.890043165467626
5,7460,17.81,42.19,0.73,1550,0.9859677419354838
6,9170,17.61,42.64,0.73,1710,1.0740526315789474
7,10910,17.43,42.99,0.73,1740,1.0877701149425287
8,12740,17.28,43.35,0.73,1830,1.1116393442622952
9,14650,17.1,43.72,0.73,1910,1.1451937172774869
10,16610,16.82,44.12,0.73,1960,1.1311326530612245
11,18560,16.59,44.52,0.73,1950,1.096528205128205
12,20610,16.58,44.51,0.73,2050,1.1213170731707318
13,22640,16.49,44.59,0.73,2030,1.0492906403940885
14,24780,16.48,44.64,0.73,2140,1.0850981308411216
15,27090,23.54,31.8,0.73,2310,1.1033852813852818
16,29370,26.12,28.23,0.73,2280,1.1568377192982457
17,31690,28.28,25.76,0.73,2320,1.2663362068965516
18,33980,22.01,34.87,0.73,2290,1.5540087336244541
19,36140,21.81,35.75,0.73,2160,1.5315092592592592
20,38070,21.8,35.21,0.73,1930,1.568979274611399
21,39950,22.03,33.77,0.73,1880,1.5548085106382978
22,41730,22.57,31.89,0.73,1780,1.519308988764045
23,43510,22.53,31.47,0.73,1780,1.5135449438202249
24,45240,22.93,30.67,0.73,1730,1.4602947976878613
25,47060,23.01,29.42,0.73,1820,1.5155274725274726
26,48890,22.99,29.33,0.73,1830,1.4728524590163934
27,50700,22.99,29.12,0.73,1810,1.4289889502762432
28,52570,23.02,28.48,0.73,1870,1.4124117647058823
29,54570,23.03,28.88,0.73,2000,1.4813100000000001
30,56600,22.64,29.61,0.73,2030,1.4720147783251232
31,58690,22.67,28.84,0.73,2090,1.4662200956937799
32,60950,22.85,29.06,0.73,2260,1.5681769911504422
33,63150,22.24,28.48,0.73,2200,1.4851454545454545
34,65410,21.91,28.9,0.73,2260,1.5249734513274336
35,67630,22.56,28.35,0.73,2220,1.4987792792792796
36,69790,22.28,28.72,0.73,2160,1.477449074074074
37,71930,22.04,28.83,0.73,2140,1.4663364485981303
38,74030,21.71,28.62,0.73,2100,1.439242857142857
39,76220,21.36,28.69,0.73,2190,1.5105844748858448
40,78370,21.02,28.83,0.73,2150,1.4944511627906978
