transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,270,19.0,41.9,0.73,900,0.9717857142857141
1,1110,18.62,42.58,0.73,840,0.5411309523809524
2,2110,18.24,42.86,0.73,1000,0.64245
3,3230,17.99,42.77,0.73,1120,0.7188749999999999
4,4490,17.46,43.66,0.73,1260,0.8080873015873016
5,5810,17.35,43.89,0.73,1320,0.8458712121212122
6,7270,17.21,44.12,0.73,1460,0.9326849315068494
7,8680,16.99,44.61,0.73,1410,0.8880070921985814
8,10120,16.79,45.04,0.73,1440,0.905611111111111
9,11630,16.63,45.48,0.73,1510,0.9245099337748343
10,13200,16.55,45.7,0.73,1570,0.9541719745222927
11,14840,16.33,46.07,0.73,1640,0.9733658536585368
12,16540,16.09,46.48,0.73,1700,0.9818058823529412
13,18300,15.87,46.91,0.73,1760,0.9991079545454546
14,20080,16.01,46.36,0.73,1780,0.9739157303370789
15,21910,15.93,46.52,0.73,1830,0.9776284153005466
16,23890,15.85,46.62,0.73,1980,1.0031262626262627
17,26080,21.03,36.38,0.73,2190,1.066977168949772
18,28410,23.59,32.54,0.73,2330,1.1109270386266097
19,30900,25.54,30.15,0.73,2490,1.3517550200803217
20,33350,22.56,34.87,0.73,2450,1.5560448979591834
21,35670,22.88,34.3,0.73,2320,1.605030172413793
22,37770,22.34,35.32,0.73,2100,1.694238095238095
23,39700,22.08,34.75,0.73,1930,1.5743264248704665
24,41500,22.31,33.17,0.73,1800,1.5337333333333334
25,43250,22.45,32.02,0.73,1750,1.490097142857143
26,44950,22.82,31.18,0.73,1700,1.435635294117647
27,46550,22.97,30.36,0.73,1600,1.349875
28,48140,23.05,29.56,0.73,1590,1.28225786163522
29,49720,22.81,29.41,0.73,1580,1.2724177215189874
30,51310,22.97,29.32,0.73,1590,1.2163207547169814
31,52820,23.08,28.74,0.73,1510,1.1437019867549671
32,54580,23.2,28.62,0.73,1760,1.3013352272727274
33,56340,22.89,29.54,0.73,1760,1.2774602272727271
34,58170,22.97,29.11,0.73,1830,1.2984863387978145
35,60130,23.14,28.83,0.73,1960,1.3637397959183675
36,62140,22.21,29.37,0.73,2010,1.367587064676617
37,64190,21.93,29.62,0.73,2050,1.382536585365853
38,66380,21.81,29.72,0.73,2190,1.4766392694063926
39,68630,21.93,29.67,0.73,2250,1.5193022222222223
40,70960,21.64,29.9,0.73,2330,1.5930472103004294
41,73350,21.23,29.97,0.73,2390,1.6319497907949794
42,75790,20.86,29.96,0.73,2440,1.670639344262295
43,78180,20.51,30.0,0.73,2390,1.6561631799163172
44,80540,20.22,30.23,0.73,2360,1.6542923728813557
45,82810,19.97,30.11,0.73,2270,1.5960352422907491
46,85040,19.72,30.24,0.73,2230,1.567152466367713
47,87200,19.62,30.15,0.73,2160,1.5317314814814817
48,89390,19.43,30.06,0.73,2190,1.5608995433789956
49,91540,19.3,29.68,0.73,2150,1.532279069767442
50,93600,18.56,30.4,0.73,2060,1.4687378640776703
51,95550,18.17,30.57,0.73,1950,1.3909641025641022
52,97420,17.82,30.77,0.73,1870,1.3347593582887702
53,99200,17.76,30.68,0.73,1780,1.271691011235955
54,101010,17.54,31.17,0.73,1810,1.2887127071823201
55,102610,17.37,31.36,0.73,1600,1.1293000000000002
56,104180,17.2,31.55,0.73,1570,1.1086942675159237
57,105670,17.2,31.6,0.73,1490,1.0387852348993292
58,107110,17.38,31.52,0.73,1440,1.0041458333333335
59,108570,17.48,31.76,0.73,1460,1.0088630136986303
60,109980,17.49,32.04,0.73,1410,0.9696950354609928
61,111390,17.5,32.3,0.73,1410,0.9695531914893619
62,112830,23.66,24.72,0.73,1440,0.9764236111111111
63,114200,25.32,23.49,0.73,1370,0.9290510948905109
64,115490,26.53,22.54,0.73,1290,0.9017054263565891
65,116610,27.23,22.02,0.73,1120,0.8190624999999998
66,117710,24.03,25.95,0.73,1100,0.8047636363636365
67,118750,24.09,25.9,0.73,1040,0.7614423076923078
68,119720,23.92,26.24,0.73,970,0.8075257731958764
69,120580,23.86,26.9,0.73,860,0.717686046511628
70,121360,24.09,26.68,0.73,780,0.6525128205128206
71,122120,24.29,26.75,0.73,760,0.6356842105263157
72,122920,24.65,26.52,0.73,800,0.6974125
73,123760,24.97,26.21,0.73,840,0.7356309523809522
74,124540,24.99,26.35,0.73,780,0.6832692307692307
75,125410,25.26,26.26,0.73,870,0.7612988505747122
76,126170,25.26,26.44,0.73,760,0.6724473684210526
77,127020,25.31,26.38,0.73,850,0.7610705882352942
78,127840,25.33,26.3,0.73,820,0.7345731707317075
79,128640,25.01,26.72,0.73,800,0.7170875
80,129470,24.47,27.38,0.73,830,0.7436385542168675
81,130400,24.4,27.47,0.73,930,0.8217204301075269
82,131320,24.61,27.63,0.73,920,0.8136739130434784
83,132270,24.57,27.72,0.72,950,0.8397157894736842
84,133120,24.72,27.64,0.72,850,0.7523647058823529
85,133910,24.91,27.74,0.72,790,0.6848354430379746
86,134840,24.99,28.54,0.72,930,0.8032473118279572
87,135750,24.91,29.39,0.72,910,0.7866593406593408
88,136660,24.84,29.83,0.72,910,0.786769230769231
89,137710,24.64,30.4,0.72,1050,0.8846476190476191
90,138720,24.77,30.2,0.72,1010,0.8512673267326734
91,139730,24.36,30.99,0.72,1010,0.8516237623762378
92,140850,24.59,30.85,0.72,1120,0.9283571428571429
93,141970,24.49,31.05,0.72,1120,0.9200357142857144
94,143150,24.98,30.52,0.72,1180,0.9684745762711864
95,144250,24.94,30.79,0.72,1100,0.8999363636363636
96,145470,25.67,29.62,0.72,1220,0.9893278688524592
97,146640,25.58,29.81,0.72,1170,0.9489230769230771
98,147870,25.63,29.72,0.72,1230,0.9870487804878046
99,148970,25.24,30.43,0.72,1100,0.8715727272727273
100,150190,24.9,31.19,0.72,1220,0.964877049180328
101,151360,24.79,31.29,0.72,1170,0.9225042735042736
102,152680,24.01,32.6,0.72,1320,1.029219696969697
103,153950,23.69,32.99,0.72,1270,0.9915354330708663
104,155320,23.36,33.37,0.72,1370,1.0684379562043795
105,156690,23.07,33.93,0.72,1370,1.0683065693430658
106,157970,22.9,34.16,0.72,1280,0.99865625
107,159340,22.63,34.19,0.72,1370,1.0677445255474451
108,160730,22.41,34.39,0.72,1390,1.0838920863309354
109,161980,22.27,34.56,0.72,1250,0.9762320000000001
110,163220,22.02,34.79,0.72,1240,0.96825
111,164470,21.82,35.16,0.72,1250,0.9755440000000001
112,165890,21.52,35.66,0.72,1420,1.1114225352112677
113,167210,21.44,35.81,0.72,1320,1.0429621212121214
114,168550,21.2,36.25,0.72,1340,1.0588059701492536
115,169930,20.61,37.19,0.72,1380,1.0897971014492753
116,171260,19.97,38.46,0.72,1330,1.0506541353383458
117,172720,19.52,38.93,0.72,1460,1.151349315068493
118,173620,19.28,39.29,0.72,900,0.7243444444444446
119,174770,18.95,39.82,0.72,1150,0.922
120,176010,18.71,40.33,0.72,1240,0.9929274193548387
121,177370,18.43,41.11,0.72,1360,1.0872279411764707
122,178680,18.16,41.41,0.71,1310,1.0477099236641223
123,179990,17.96,41.35,0.7,1310,1.0479618320610684
124,181310,17.91,41.25,0.7,1320,1.0564848484848484
125,182540,17.8,41.32,0.7,1230,0.985430894308943
126,183850,17.69,41.38,0.7,1310,1.0480381679389312
127,185160,17.58,41.39,0.7,1310,1.047793893129771
128,186450,17.42,41.5,0.7,1290,1.0318992248062016
129,187800,17.34,41.61,0.7,1350,1.070251851851852
130,189120,17.16,41.91,0.7,1320,1.0431439393939395
131,190470,16.97,42.0,0.7,1350,1.0664962962962963
132,191930,16.82,42.19,0.7,1460,1.1378424657534245
133,193300,17.03,41.65,0.7,1370,1.0675547445255473
