transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,700,18.6,42.7,0.55,900,0.6994366197183098
1,1600,18.48,42.88,0.55,900,0.5788555555555557
2,2560,18.29,43.13,0.55,960,0.6163333333333333
3,3600,18.21,42.99,0.55,1040,0.6659134615384615
4,4730,18.07,42.79,0.55,1130,0.7222477876106195
5,5860,17.89,42.97,0.55,1130,0.723637168141593
6,7110,17.72,43.3,0.55,1250,0.8002480000000001
7,8410,17.61,43.49,0.55,1300,0.818623076923077
8,9840,17.49,43.62,0.55,1430,0.8970349650349652
9,11330,17.36,43.85,0.55,1490,0.9158187919463088
10,12960,17.24,43.93,0.55,1630,0.9879079754601228
11,14650,17.15,44.14,0.55,1690,1.0100828402366864
12,16380,16.92,44.53,0.55,1730,0.9968439306358382
13,18200,16.78,44.7,0.55,1820,1.0349945054945056
14,19960,16.72,44.72,0.55,1760,0.9592272727272727
15,21670,16.62,45.03,0.55,1710,0.9257543859649122
16,23440,16.52,45.13,0.55,1770,0.8944689265536725
17,25220,17.71,42.5,0.55,1780,0.8999662921348314
18,27060,23.06,32.96,0.55,1840,0.8762391304347827
19,28990,24.82,30.33,0.55,1930,0.9440777202072539
20,30910,26.7,27.96,0.55,1920,1.0481510416666668
21,32800,28.08,26.04,0.55,1890,1.134693121693122
22,34550,28.37,25.55,0.55,1750,1.21112
23,36090,29.31,24.56,0.55,1540,1.090551948051948
24,37400,28.99,24.78,0.55,1310,1.066648854961832
25,38470,28.07,25.56,0.55,1070,0.876448598130841
26,39560,27.74,25.8,0.55,1090,0.8937522935779816
27,40700,27.42,25.99,0.55,1140,0.9756929824561402
28,41840,28.0,24.58,0.55,1140,0.9760087719298247
29,43000,28.13,24.07,0.55,1160,0.9950862068965518
30,44230,28.75,23.09,0.55,1230,1.0414796747967479
31,45430,28.54,23.27,0.55,1200,1.0173083333333333
32,46730,28.54,23.12,0.55,1300,1.097907692307692
33,48000,28.74,22.43,0.55,1270,1.022464566929134
34,49200,28.22,22.78,0.55,1200,0.9686583333333334
35,50470,28.45,22.35,0.55,1270,1.0181496062992128
36,51780,28.02,22.89,0.55,1310,0.9921374045801528
37,53150,27.84,22.92,0.55,1370,1.0393576642335767
38,54540,27.41,23.67,0.55,1390,1.0270503597122302
39,55950,27.2,24.07,0.55,1410,1.0236737588652485
40,57340,26.81,24.38,0.55,1390,1.0094604316546762
41,58910,25.82,25.78,0.55,1570,1.0927898089171977
42,60540,24.2,27.18,0.55,1630,1.1341104294478526
43,62190,23.33,28.04,0.55,1650,1.1208969696969697
44,63910,22.71,28.83,0.55,1720,1.1627209302325583
45,65690,22.14,29.93,0.55,1780,1.2022528089887639
46,67530,21.92,30.15,0.55,1840,1.2411141304347826
47,69280,21.55,30.52,0.55,1750,1.1945428571428571
48,71040,21.46,30.4,0.55,1760,1.2035227272727271
49,72850,21.2,30.59,0.55,1810,1.2397237569060773
