transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,140,15.65,50.59,0.68,900,1.0495333333333332
1,1030,15.54,50.72,0.68,890,0.5717191011235955
2,2160,15.14,51.32,0.68,1130,0.7223451327433629
3,3440,15.12,50.87,0.68,1280,0.816921875
4,4920,15.15,50.58,0.68,1480,0.9431013513513513
5,6280,15.07,51.09,0.68,1360,0.868205882352941
6,7640,15.06,51.14,0.68,1360,0.8594558823529411
7,9040,14.78,51.8,0.68,1400,0.8787357142857142
8,10420,14.66,52.14,0.68,1380,0.8674855072463769
9,11880,14.52,52.63,0.68,1460,0.8890136986301369
10,13350,14.63,52.2,0.68,1470,0.8912108843537414
11,14850,14.36,52.79,0.68,1500,0.8865399999999998
12,16510,14.22,52.9,0.68,1660,0.9566746987951809
13,18220,13.97,53.48,0.68,1710,0.9727309941520468
14,20000,13.91,53.28,0.68,1780,0.9726235955056179
15,21870,13.82,53.25,0.68,1870,0.9987807486631015
16,23970,13.73,53.22,0.68,2100,1.0565047619047618
17,26280,19.57,39.6,0.68,2310,1.1111341991341992
18,28840,21.34,36.75,0.68,2560,1.212703125
19,31530,23.48,33.85,0.68,2690,1.4500557620817847
20,34090,23.55,32.85,0.68,2560,1.7080234374999999
21,36460,22.53,34.6,0.68,2370,1.7240928270042195
22,38580,21.22,35.24,0.67,2120,1.707259433962264
23,40560,20.96,36.67,0.67,1980,1.6511767676767677
24,42500,21.56,32.79,0.67,1940,1.633742268041237
25,44460,22.0,32.07,0.67,1960,1.6408418367346942
26,46440,22.23,31.11,0.67,1980,1.6543535353535355
27,48360,22.52,29.97,0.67,1920,1.5351250000000003
28,50270,22.64,28.97,0.67,1910,1.5262670157068063
29,52110,22.2,29.98,0.67,1840,1.380108695652174
30,54100,22.15,30.04,0.67,1990,1.4840452261306532
31,56160,22.25,30.04,0.67,2060,1.4865436893203885
32,58220,22.31,29.96,0.67,2060,1.4576213592233005
33,60420,21.92,29.66,0.67,2200,1.5191272727272724
34,62600,21.88,30.25,0.67,2180,1.4693211009174314
35,64740,21.78,30.0,0.67,2140,1.437836448598131
36,66880,21.2,29.57,0.67,2140,1.4399112149532707
37,69040,20.74,29.47,0.67,2160,1.4625092592592592
38,71210,20.35,29.74,0.67,2170,1.479557603686636
39,73440,19.87,30.11,0.67,2230,1.5218609865470856
40,75760,19.44,30.39,0.67,2320,1.586081896551724
41,78090,19.01,30.89,0.67,2330,1.6103390557939916
42,80410,18.62,31.68,0.67,2320,1.6222543103448277
43,82670,18.2,32.03,0.67,2260,1.5838982300884954
44,84850,18.0,32.13,0.67,2180,1.5276513761467891
45,87060,17.93,31.74,0.67,2210,1.5591674208144797
46,89350,17.76,31.77,0.67,2290,1.6239519650655023
47,91700,17.44,32.24,0.67,2350,1.6666170212765958
48,94060,16.96,32.19,0.67,2360,1.674406779661017
49,96530,16.33,33.13,0.67,2470,1.7533319838056676
50,98890,16.44,32.51,0.67,2360,1.6776186440677965
51,101200,15.96,33.64,0.67,2310,1.635428571428571
52,103390,15.62,34.49,0.67,2190,1.5376757990867584
53,105530,16.02,33.59,0.67,2140,1.4851495327102797
54,107550,16.3,33.49,0.67,2020,1.398336633663366
55,109490,16.66,33.59,0.67,1940,1.326077319587629
56,111300,16.83,33.7,0.67,1810,1.2404861878453037
57,113090,22.72,26.12,0.66,1790,1.2118826815642458
58,114780,24.12,25.15,0.66,1690,1.1437869822485207
59,116410,25.02,24.45,0.66,1630,1.177085889570552
60,118010,26.29,23.66,0.66,1600,1.1615562499999998
61,119560,23.88,26.62,0.66,1550,1.2361096774193547
62,121100,23.15,27.35,0.66,1540,1.2654805194805194
63,122530,23.42,27.04,0.66,1430,1.1883636363636363
64,123780,23.52,28.4,0.66,1250,1.084416
65,124970,24.79,26.91,0.66,1190,1.0335798319327725
66,125980,25.85,26.38,0.66,1010,0.8811782178217822
67,126980,24.42,28.58,0.66,1000,0.8916100000000001
68,127940,23.45,30.39,0.66,960,0.8550520833333334
69,128890,22.59,31.14,0.66,950,0.8474105263157896
70,129880,21.25,32.37,0.66,990,0.8780909090909093
71,131020,20.92,33.39,0.66,1140,1.0028333333333332
72,132190,21.63,32.54,0.66,1170,1.0286923076923076
73,133190,22.87,30.65,0.66,1000,0.8817799999999999
74,134100,23.12,30.62,0.66,910,0.785956043956044
75,135140,23.13,31.3,0.66,1040,0.89575
76,136150,22.89,32.12,0.66,1010,0.8693267326732673
77,137350,23.02,32.17,0.66,1200,1.0127833333333331
78,138460,23.11,32.35,0.66,1110,0.9327927927927928
79,139550,23.16,32.35,0.66,1090,0.9172385321100919
80,140800,23.27,32.23,0.66,1250,1.035888
81,141980,23.45,32.03,0.66,1180,0.9676779661016948
82,143290,23.85,31.66,0.66,1310,1.0716030534351146
83,144590,23.62,32.33,0.66,1300,1.0545000000000002
84,145920,22.85,34.31,0.66,1330,1.075203007518797
85,147220,22.78,34.94,0.66,1300,1.0508692307692307
86,148600,23.16,34.4,0.66,1380,1.089072463768116
87,150020,23.33,34.11,0.66,1420,1.1180352112676055
88,151420,22.64,35.41,0.66,1400,1.0986999999999998
89,152860,22.19,36.8,0.66,1440,1.12025
90,154250,21.99,36.95,0.66,1390,1.081503597122302
91,155660,21.63,37.06,0.66,1410,1.0971205673758866
92,157220,21.13,37.72,0.66,1560,1.2117435897435898
93,158740,20.88,37.92,0.66,1520,1.1820526315789472
94,160350,20.51,38.36,0.66,1610,1.25044099378882
95,161980,20.2,38.84,0.66,1630,1.2656932515337425
96,163380,19.75,39.92,0.66,1400,1.08985
97,164770,19.41,40.37,0.66,1390,1.0816834532374102
98,166240,19.08,40.87,0.66,1470,1.1525714285714286
99,167660,18.99,40.81,0.66,1420,1.1185915492957748
100,169060,18.63,41.63,0.66,1400,1.1030071428571429
101,170380,18.12,42.73,0.66,1320,1.0408863636363637
102,171800,17.77,43.57,0.66,1420,1.1180704225352114
103,172800,17.57,44.02,0.66,900,0.7925900000000001
104,173890,17.22,44.84,0.66,1090,0.8730642201834863
105,175230,16.87,45.74,0.66,1340,1.069813432835821
106,176780,16.68,46.62,0.66,1550,1.2342387096774194
107,178130,16.23,47.6,0.65,1350,1.0779555555555556
108,179510,16.03,47.15,0.65,1380,1.101630434782609
109,180870,15.86,47.13,0.65,1360,1.0858823529411765
110,182150,15.87,46.84,0.65,1280,1.0225468750000002
111,183490,15.83,46.69,0.65,1340,1.0692164179104477
112,184780,15.78,46.46,0.65,1290,1.0296821705426356
113,186130,15.67,46.35,0.65,1350,1.076925925925926
114,187460,15.4,47.05,0.65,1330,1.0565939849624058
115,188750,15.34,47.05,0.65,1290,1.0176201550387596
116,190230,15.12,47.47,0.65,1480,1.1650743243243242
117,191700,14.83,48.03,0.65,1470,1.1443333333333334
118,193200,15.12,47.19,0.65,1500,1.16502
119,194600,15.01,47.41,0.65,1400,1.0845214285714286
120,195810,14.76,47.73,0.65,1210,0.9315123966942148
121,197270,14.81,47.47,0.65,1460,1.120376712328767
122,198590,19.86,37.03,0.65,1320,0.9961666666666668
123,200040,21.66,34.19,0.65,1450,1.0841724137931033
124,201380,22.44,32.69,0.65,1340,1.0035298507462689
125,202720,23.28,31.22,0.64,1340,1.0300298507462688
126,203910,23.95,30.64,0.64,1190,0.9168739495798319
127,205170,24.67,29.61,0.64,1260,0.9688333333333333
128,206490,23.64,31.41,0.63,1320,1.078969696969697
129,207560,22.28,33.29,0.63,1070,0.8780093457943925
130,208860,22.2,32.61,0.63,1300,1.0687461538461538
131,209910,22.5,32.2,0.63,1050,0.9038571428571429
132,211080,22.53,32.38,0.63,1170,1.0051880341880346
133,212060,22.47,32.6,0.63,980,0.8448163265306124
134,213290,22.62,32.27,0.63,1230,1.0782601626016264
135,214270,22.83,31.84,0.63,980,0.8642551020408165
136,215320,22.87,31.98,0.63,1050,0.9253809523809523
137,216180,23.06,31.53,0.63,860,0.7613023255813954
138,217290,23.23,32.03,0.63,1110,0.9777027027027025
139,218240,23.27,32.47,0.63,950,0.8389263157894736
140,219420,23.31,32.82,0.63,1180,1.037957627118644
141,220430,22.37,34.75,0.63,1010,0.8717326732673265
142,221410,21.7,36.68,0.63,980,0.8460714285714287
143,222410,21.6,37.42,0.63,1000,0.8631599999999999
144,223650,21.3,38.53,0.63,1240,1.0589999999999997
145,224640,21.53,39.4,0.63,990,0.8444343434343436
146,225880,21.71,39.76,0.63,1240,1.0531370967741938
147,226970,21.46,40.19,0.63,1090,0.9209724770642201
148,227970,21.29,40.53,0.63,1000,0.83236
149,229120,21.16,40.54,0.63,1150,0.9547217391304345
150,230120,21.01,41.09,0.63,1000,0.8326699999999999
151,231240,20.82,41.47,0.63,1120,0.9313750000000001
152,232310,20.75,41.65,0.63,1070,0.8902523364485982
153,233550,20.47,42.01,0.63,1240,1.0288064516129032
154,234540,20.21,42.21,0.63,990,0.8244747474747474
155,235780,20.02,42.53,0.63,1240,1.0283387096774197
156,236880,19.81,42.68,0.63,1100,0.9139272727272727
157,238230,20.43,41.32,0.63,1350,1.1175407407407407
158,239380,20.19,43.78,0.63,1150,0.9549913043478261
159,240510,20.63,47.86,0.63,1130,0.938787610619469
160,241720,20.8,46.81,0.63,1210,1.0044545454545453
161,242680,20.86,45.8,0.63,960,0.8001041666666666
162,243840,19.61,43.13,0.63,1160,0.9638620689655174
163,245140,19.51,42.85,0.63,1300,1.0770692307692307
164,246200,19.1,43.56,0.63,1060,0.8811981132075473
165,247410,18.93,43.92,0.63,1210,1.0039504132231405
166,248520,18.9,43.92,0.63,1110,0.9248108108108108
167,249700,18.94,43.68,0.63,1180,0.9912881355932204
168,250850,18.95,43.52,0.63,1150,0.9670869565217389
169,252000,19.01,43.25,0.63,1150,0.9669391304347824
170,253210,18.81,43.52,0.63,1210,1.017
171,254170,18.75,43.52,0.63,960,0.80990625
172,255380,18.72,43.45,0.63,1210,1.0161322314049588
173,256390,18.62,43.59,0.63,1010,0.8510693069306929
174,257590,18.62,43.47,0.63,1200,1.0076833333333333
