transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
0,830,17.56,43.85,0.69,900,0.6168214285714285
1,1900,17.39,43.91,0.69,1070,0.6863084112149532
2,3110,17.23,43.62,0.69,1210,0.7740578512396693
3,4470,17.07,43.75,0.69,1360,0.8682352941176471
4,5910,16.96,43.97,0.69,1440,0.9186874999999999
5,7410,16.88,44.18,0.69,1500,0.9531399999999998
6,8940,16.69,44.7,0.69,1530,0.9615098039215685
7,10520,16.52,45.11,0.69,1580,0.990974683544304
8,12180,16.39,45.56,0.69,1660,1.0068313253012047
9,13920,16.3,45.71,0.69,1740,1.053706896551724
10,15760,16.04,46.07,0.69,1840,1.0630489130434784
11,17760,15.81,46.52,0.69,2000,1.148715
12,19830,15.64,46.62,0.69,2070,1.1288985507246376
13,21960,15.63,46.62,0.69,2130,1.1361737089201878
14,24100,15.59,46.47,0.69,2140,1.0847429906542057
15,26280,22.77,32.83,0.69,2180,1.0543577981651375
16,28710,24.38,30.55,0.69,2430,1.1534732510288068
17,31230,26.0,28.83,0.69,2520,1.3684444444444448
18,33840,27.77,26.03,0.69,2610,1.7178429118773944
19,36200,27.35,26.78,0.69,2360,1.6673601694915257
20,38350,21.79,34.6,0.69,2150,1.7309720930232557
21,40390,22.26,33.46,0.69,2040,1.6948578431372552
22,42360,22.27,31.89,0.69,1970,1.666928934010152
23,44290,22.61,31.53,0.69,1930,1.6231761658031085
24,46280,22.22,31.96,0.69,1990,1.6688291457286433
25,48120,22.47,30.95,0.69,1840,1.481407608695652
26,49950,22.68,29.93,0.69,1830,1.4661803278688526
27,51780,22.81,30.37,0.69,1830,1.3840710382513661
28,53660,22.67,30.29,0.69,1880,1.4147393617021273
29,55650,22.86,30.07,0.69,1990,1.4400703517587938
30,57710,23.18,29.7,0.69,2060,1.4797281553398056
31,59830,22.97,29.81,0.69,2120,1.4669716981132075
32,62060,23.02,29.46,0.69,2230,1.5158026905829598
33,64400,23.1,29.22,0.69,2340,1.5702051282051284
34,66730,22.16,29.44,0.69,2330,1.5656480686695278
35,69180,22.12,27.18,0.69,2450,1.660151020408163
36,71600,21.75,27.29,0.69,2420,1.65046694214876
37,74000,21.34,27.18,0.69,2400,1.6379583333333332
38,76530,20.99,27.24,0.69,2530,1.7389960474308304
39,79090,20.61,27.61,0.69,2560,1.76673828125
40,81660,20.26,27.8,0.69,2570,1.8005097276264588
41,84310,19.92,28.1,0.69,2650,1.8552301886792453
42,86930,19.7,27.9,0.69,2620,1.842381679389313
43,89570,19.52,27.94,0.69,2640,1.8738333333333332
44,92170,19.24,27.87,0.69,2600,1.8450961538461537
45,94780,18.73,28.02,0.69,2610,1.8531685823754789
46,97220,18.34,28.21,0.69,2440,1.7349303278688524
47,99670,18.08,28.74,0.69,2450,1.740848979591837
